# time, std
1491,5.63068
1492,5.55865
1493,5.57831
1494,5.57679
1495,5.58226
1496,5.60212
1497,5.58225
1498,5.52931
1499,5.5782
1500,5.56827
1501,5.58688
1502,5.5719
1503,5.58049
1504,5.57609
1505,5.5884
1506,5.67805
1507,5.68424
1508,5.60721
1509,5.59418
1510,5.62283
1511,5.64444
1512,5.64587
1513,5.64587
1514,5.59707
1515,5.61945
1516,5.63513
1517,5.59596
1518,5.5829
1519,5.56376
1520,5.54631
1521,5.52328
1522,5.50279
1523,5.58073
1524,5.55897
1525,5.59672
1526,5.55286
1527,5.56163
1528,5.56254
1529,5.51688
1530,5.42348
1531,5.3713
1532,5.36787
1533,5.39656
1534,5.37976
1535,5.36848
1536,5.3807
1537,5.37832
1538,5.38625
1539,5.40217
1540,5.35228
1541,5.36365
1542,5.34793
1543,5.35171
1544,5.41956
1545,5.37657
1546,5.39513
1547,5.32571
1548,5.32192
1549,5.27133
1550,5.27797
1551,5.28458
1552,5.27414
1553,5.24837
1554,5.18541
1555,5.09596
1556,5.09794
1557,5.05
1558,5.12489
1559,5.15795
1560,5.11085
1561,5.07809
1562,5.01899
1563,5.05521
1564,5.0067
1565,5.02594
1566,5.01967
1567,5.04381
1568,5.05904
1569,5.03085
1570,5.06542
1571,5.07125
1572,4.96192
1573,4.95445
1574,4.96452
1575,4.94233
1576,4.93083
1577,4.94777
1578,4.95893
1579,4.98924
1580,4.9611
1581,4.9858
1582,4.96935
1583,4.93067
1584,4.94106
1585,4.91425
1586,4.87517
1587,4.84595
1588,4.82715
1589,4.88932
1590,4.8776
1591,4.87417
1592,4.90928
1593,4.87417
1594,4.86566
1595,4.89073
1596,4.864
1597,4.86334
1598,4.83781
1599,4.84924
1600,4.85943
1601,4.76375
1602,4.7682
1603,4.85028
1604,4.8586
1605,4.89175
1606,4.89378
1607,4.8915
1608,4.87276
1609,4.9031
1610,4.90157
1611,4.93898
1612,4.99991
1613,5.00973
1614,4.96268
1615,4.97911
1616,4.96935
1617,4.94506
1618,4.96675
1619,4.97757
1620,4.96741
1621,5.00602
1622,4.99999
1623,4.9795
1624,4.98777
1625,4.96951
1626,4.93001
1627,4.89778
1628,4.90198
1629,4.85028
1630,4.82513
1631,4.80841
1632,4.83568
1633,4.81471
1634,4.81051
1635,4.79767
1636,4.79346
1637,4.77234
1638,4.78883
1639,4.7819
1640,4.80778
1641,4.73282
1642,4.7408
1643,4.77625
1644,4.70266
1645,4.68934
1646,4.6896
1647,4.66316
1648,4.68951
1649,4.69966
1650,4.67595
1651,4.62007
1652,4.62286
1653,4.67225
1654,4.66419
1655,4.63535
1656,4.64683
1657,4.68585
1658,4.72949
1659,4.80996
1660,4.834
1661,4.82104
1662,4.834
1663,4.75428
1664,4.78238
1665,4.77006
1666,4.76794
1667,4.7575
1668,4.7759
1669,4.76176
1670,4.76943
1671,4.79558
1672,4.79208
1673,4.77023
1674,4.75518
1675,4.80508
1676,4.83397
1677,4.79461
1678,4.74475
1679,4.72529
1680,4.74262
1681,4.71619
1682,4.73853
1683,4.67946
1684,4.66341
1685,4.68826
1686,4.70693
1687,4.70387
1688,4.77087
1689,4.77933
1690,4.82497
1691,4.85227
1692,4.89894
1693,4.94286
1694,4.98276
1695,4.92157
1696,4.85444
1697,4.87934
1698,4.85753
1699,4.89469
1700,4.89035
1701,4.9659
1702,4.96306
1703,4.93288
1704,4.9196
1705,4.88386
1706,4.86106
1707,4.80425
1708,4.82019
1709,4.85445
1710,4.87521
1711,4.8915
1712,4.94351
1713,4.89357
1714,4.88514
1715,4.87976
1716,4.89407
1717,4.8556
1718,4.87595
1719,4.8872
1720,4.83851
1721,4.82313
1722,4.75946
1723,4.76439
1724,4.78001
1725,4.77514
1726,4.76812
1727,4.75611
1728,4.78992
1729,4.74968
1730,4.69261
1731,4.70177
1732,4.66628
1733,4.64518
1734,4.67293
1735,4.73255
1736,4.68809
1737,4.69042
1738,4.70009
1739,4.69687
1740,4.70971
1741,4.7539
1742,4.75861
1743,4.73973
1744,4.71297
1745,4.66938
1746,4.70907
1747,4.72786
1748,4.70859
1749,4.71073
1750,4.74378
1751,4.77463
1752,4.85236
1753,4.83447
1754,4.79039
1755,4.76875
1756,4.78174
1757,4.78596
1758,4.8277
1759,4.88116
1760,4.88179
1761,4.88092
1762,4.84678
1763,4.816
1764,4.86433
1765,4.80042
1766,4.77209
1767,4.78899
1768,4.74714
1769,4.74825
1770,4.72983
1771,4.67509
1772,4.7305
1773,4.72769
1774,4.7098
1775,4.7539
1776,4.75186
1777,4.84003
1778,4.80802
1779,4.749
1780,4.74625
1781,4.73346
1782,4.69283
1783,4.6278
1784,4.65366
1785,4.62475
1786,4.64654
1787,4.66887
1788,4.65232
1789,4.68951
1790,4.70086
1791,4.75852
1792,4.71485
1793,4.73888
1794,4.81549
1795,4.82339
1796,4.82287
1797,4.84477
1798,4.81072
1799,4.84986
1800,4.85402
1801,4.86322
1802,4.8556
1803,4.86109
1804,4.82749
1805,4.8053
1806,4.79414
1807,4.7954
1808,4.77657
1809,4.66099
1810,4.69191
1811,4.70272
1812,4.68623
1813,4.71768
1814,4.6889
1815,4.7143
1816,4.71272
1817,4.67657
1818,4.65934
1819,4.66852
1820,4.66167
1821,4.67765
1822,4.70521
1823,4.70808
1824,4.73922
1825,4.73853
1826,4.78107
1827,4.70156
1828,4.71901
1829,4.72727
1830,4.75836
1831,4.72769
1832,4.6725
1833,4.63909
1834,4.66251
1835,4.65552
1836,4.70332
1837,4.73605
1838,4.70671
1839,4.68579
1840,4.66667
1841,4.65149
1842,4.62475
1843,4.6246
1844,4.66384
1845,4.64344
1846,4.66909
1847,4.69122
1848,4.71529
1849,4.65812
1850,4.6826
1851,4.70272
1852,4.69907
1853,4.70336
1854,4.66964
1855,4.68631
1856,4.70693
1857,4.69864
1858,4.70412
1859,4.73836
1860,4.81961
1861,4.7944
1862,4.86059
1863,4.82627
1864,4.85027
1865,4.84977
1866,4.86168
1867,4.88022
1868,4.98337
1869,5.00267
1870,4.96732
1871,4.96554
1872,4.93902
1873,4.92705
1874,4.94491
1875,4.96219
1876,4.97544
1877,4.97391
1878,4.97281
1879,5.00241
1880,4.96797
1881,5.00226
1882,4.93942
1883,4.93672
1884,5.0046
1885,5.01129
1886,5.08271
1887,5.05525
