time,detectable crops lower
822.0,5.154945415033032
823.0,5.151722821400099
824.0,5.161722612601871
825.0,5.205441735593945
826.0,5.258996344939494
827.0,5.293245397565229
828.0,5.33905061044023
829.0,5.338019921322973
830.0,5.316351174812972
831.0,5.335189281394756
832.0,5.361690993928775
833.0,5.418685267100281
834.0,5.473074242208041
835.0,5.5235273213765765
836.0,5.571835341063588
837.0,5.59542742547646
838.0,5.645757382941147
839.0,5.671540909736381
840.0,5.675650710150309
841.0,5.728371010284803
842.0,5.721418558647082
843.0,5.73956522849743
844.0,5.72853571436012
845.0,5.7716843145055545
846.0,5.7716843145055545
847.0,5.793088617587403
848.0,5.815329977457356
849.0,5.819206020161335
850.0,5.849181960479896
851.0,5.88854131165742
852.0,5.929227722906859
853.0,5.922182088722229
854.0,5.923695686898396
855.0,5.955035251057113
856.0,5.993185464892139
857.0,6.006128240728289
858.0,6.0689008572781695
859.0,6.078648751456791
860.0,6.092253094181652
861.0,6.121066281535148
862.0,6.168010311595291
863.0,6.256570166130064
864.0,6.286323299002802
865.0,6.318067247795032
866.0,6.339275391586254
867.0,6.333476756831928
868.0,6.417675495179237
869.0,6.446398272407663
870.0,6.50722512235517
871.0,6.567425285270074
872.0,6.599999999999998
873.0,6.58561847837551
874.0,6.583194852199812
875.0,6.595220550610552
876.0,6.607819931841375
877.0,6.633727633038525
878.0,6.654545095433903
879.0,6.664419155653915
880.0,6.691861028232259
881.0,6.707225630233168
882.0,6.707225630233168
883.0,6.735092593052791
884.0,6.723966723608539
885.0,6.790133405432071
886.0,6.832052463358522
887.0,6.87211418901998
888.0,6.957050516477802
889.0,6.967797497400092
890.0,7.047018479314914
891.0,7.0649960547088675
892.0,7.048837401023794
893.0,7.094080907162333
894.0,7.145183118625061
895.0,7.166724336966164
896.0,7.173856877614126
897.0,7.207133688829531
898.0,7.227307273469421
899.0,7.215318094081955
900.0,7.230897606779813
901.0,7.274568888177848
902.0,7.3316365900517155
903.0,7.344956184372547
904.0,7.368932529269802
905.0,7.395050717593879
906.0,7.429945812952523
907.0,7.441807626105703
908.0,7.499126632128139
909.0,7.487620022692667
910.0,7.507588002813373
911.0,7.5101992244747535
912.0,7.543061679974938
913.0,7.585180388984998
914.0,7.663824522118558
915.0,7.75461380867524
916.0,7.806549802310043
917.0,7.825629515409576
918.0,7.85493430503181
919.0,7.9258755741342615
920.0,7.946751215727845
921.0,7.972589939046427
922.0,8.022370425822405
923.0,8.036447343137171
924.0,8.06408741558221
925.0,8.105636489652664
926.0,8.12797100361706
927.0,8.124949506930465
928.0,8.134144062418228
929.0,8.144571870429068
930.0,8.211700973593251
931.0,8.24058606248694
932.0,8.27067318724146
933.0,8.380139018504455
934.0,8.408358126537856
935.0,8.438000184297827
936.0,8.496667179487192
937.0,8.49465632726947
938.0,8.511761349604411
939.0,8.543572012787335
940.0,8.569839744765643
941.0,8.604343926537306
942.0,8.667223077786227
943.0,8.662337203918575
944.0,8.710909539695134
945.0,8.727856705492389
946.0,8.764536545547594
947.0,8.847351399597656
948.0,8.876865307490862
949.0,8.937507030373427
950.0,8.957515971766647
951.0,8.980670261360602
952.0,9.022343716145139
953.0,9.079035755793164
954.0,9.126549951150363
955.0,9.156625727607205
956.0,9.147930154444177
957.0,9.145400753649694
958.0,9.206166288227253
959.0,9.214638178002412
960.0,9.298656274240791
961.0,9.260949952608376
962.0,9.280690866895382
963.0,9.321993268900814
964.0,9.377323280001294
965.0,9.41043535299708
966.0,9.445667761114187
967.0,9.576632613958928
968.0,9.608372106960298
969.0,9.65753898694429
970.0,9.712724071452893
971.0,9.754876663029258
972.0,9.773535239842364
973.0,9.8011206696279
974.0,9.907020106336464
975.0,9.927169428357635
976.0,9.981150951606548
977.0,10.009153222001403
978.0,10.062667532418681
979.0,10.113064640406629
980.0,10.150393075000338
981.0,10.169819177152938
982.0,10.259110771423131
983.0,10.33834604263539
984.0,10.399530210599918
985.0,10.431827062632017
986.0,10.495443270608629
987.0,10.532940310484808
988.0,10.546407697944797
989.0,10.646354720335994
990.0,10.700782055391457
991.0,10.742190041477173
992.0,10.758697165866254
993.0,10.763471916081246
994.0,10.768635690904338
995.0,10.868384405377933
996.0,10.912167824090062
997.0,10.988118425985139
998.0,11.042667510966755
999.0,11.084448920629931
1000.0,11.175178204851953
1001.0,11.239407909151792
1002.0,11.247836809498898
1003.0,11.280985261524645
1004.0,11.2845254294882
1005.0,11.353909938219644
1006.0,11.406657598842672
1007.0,11.458682997337236
1008.0,11.541447239613923
1009.0,11.606452254116011
1010.0,11.699180886899688
1011.0,11.757795982888634
1012.0,11.77633252835418
1013.0,11.838770287710041
1014.0,11.87737719447574
1015.0,11.924311788538292
1016.0,11.972610893675213
1017.0,11.972870626120672
1018.0,12.036166721007499
1019.0,12.123195295923164
1020.0,12.171822301466616
1021.0,12.223402851768933
1022.0,12.307693439052727
1023.0,12.322635196200757
1024.0,12.356424556321103
1025.0,12.423850388359309
1026.0,12.452460868341452
1027.0,12.507344887868621
1028.0,12.560000000000002
1029.0,12.635279743944116
1030.0,12.742062911984544
1031.0,12.81898123189218
1032.0,12.857521741273118
1033.0,12.920711513145076
1034.0,12.960218070387644
1035.0,13.008368483716723
1036.0,13.06871512619956
1037.0,13.141935129439858
1038.0,13.172538888947336
1039.0,13.223447136118526
1040.0,13.36805656016068
1041.0,13.40583464672463
1042.0,13.542244777052016
1043.0,13.58824607078904
1044.0,13.646524714303721
1045.0,13.687158002959507
1046.0,13.70572211436322
1047.0,13.754200522373209
1048.0,13.797509816130875
1049.0,13.867645694592419
1050.0,13.973943124453273
1051.0,14.081126485401123
1052.0,14.14236301767731
1053.0,14.241740573648729
1054.0,14.305830821860107
1055.0,14.424822447076533
1056.0,14.490988673389205
1057.0,14.556121781840003
1058.0,14.581474005014767
1059.0,14.612647545675916
1060.0,14.64644466969734
1061.0,14.734545889665897
1062.0,14.778964004252522
1063.0,14.788623476924824
1064.0,14.843318764576718
1065.0,14.84364228605402
1066.0,14.93726485355105
1067.0,15.006695637809594
1068.0,15.091674161227486
1069.0,15.12817758914512
1070.0,15.264397769866902
1071.0,15.311400807436081
1072.0,15.411842036510976
1073.0,15.508212305280926
1074.0,15.52493871217549
1075.0,15.576823209809513
1076.0,15.590892886197002
1077.0,15.592732491527938
