time,undetectable crops lower
1545.0,21.83887722989516
1546.0,21.810533615595887
1547.0,21.752054082628312
1548.0,21.665079804975164
1549.0,21.655479713826153
1550.0,21.655479713826153
1551.0,21.602287923829767
1552.0,21.583255898494468
1553.0,21.54410801015303
1554.0,21.460559188081355
1555.0,21.353387837254274
1556.0,21.327612979270782
1557.0,21.301217712618136
1558.0,21.20897426142836
1559.0,21.151242055514924
1560.0,21.12761297927078
1561.0,21.126115662891415
1562.0,21.046772170659963
1563.0,20.979872450017155
1564.0,20.91000636942934
1565.0,20.854906349763198
1566.0,20.81140063129075
1567.0,20.79472257938885
1568.0,20.72470355661881
1569.0,20.621136445170936
1570.0,20.487020632160146
1571.0,20.453109058401267
1572.0,20.425039185049243
1573.0,20.392396587649834
1574.0,20.353636625954845
1575.0,20.291407769542364
1576.0,20.275504471960023
1577.0,20.193708095689075
1578.0,20.13385537113206
1579.0,20.097132501430714
1580.0,20.013870895443908
1581.0,19.903845149822686
1582.0,19.81288176903705
1583.0,19.767681585940235
1584.0,19.74422611625366
1585.0,19.727681585940232
1586.0,19.672540773635443
1587.0,19.621920922549158
1588.0,19.563875462435984
1589.0,19.500565130182565
1590.0,19.42134815058272
1591.0,19.35998776010709
1592.0,19.366455768284737
1593.0,19.3579707329597
1594.0,19.321724321014962
1595.0,19.269858723584704
1596.0,19.243983715782456
1597.0,19.196428476871287
1598.0,19.174501250694924
1599.0,19.112297122954057
1600.0,19.047387198698324
1601.0,19.01295145466777
1602.0,18.93064105072931
1603.0,18.899693257306204
1604.0,18.78540128170969
1605.0,18.77987864167038
1606.0,18.689065191427446
1607.0,18.715864787103754
1608.0,18.68469224346356
1609.0,18.62468579834382
1610.0,18.556368836885326
1611.0,18.523028297381487
1612.0,18.491278609534355
1613.0,18.527752101501658
1614.0,18.542149136782047
1615.0,18.51768339535757
1616.0,18.45736003401555
1617.0,18.424242413265844
1618.0,18.3880374460755
1619.0,18.358495924322725
1620.0,18.338110924705504
1621.0,18.258019443133584
1622.0,18.169574861122335
1623.0,18.12439636694864
1624.0,18.090629520161606
1625.0,18.017249256375024
1626.0,17.95593400312982
1627.0,17.9384413926413
1628.0,17.91433724950558
1629.0,17.814297882705347
1630.0,17.71628788729423
1631.0,17.682788124177726
1632.0,17.686335722701315
1633.0,17.62694598618033
1634.0,17.540682380331937
1635.0,17.52649247068172
1636.0,17.514747791363376
1637.0,17.441976700432036
1638.0,17.342693633235363
1639.0,17.33017018949322
1640.0,17.279063283222385
1641.0,17.26653645932673
1642.0,17.222881048035
1643.0,17.147523778201077
1644.0,17.062363538202142
1645.0,17.04753818745757
1646.0,16.975182217679492
1647.0,16.936059387627243
1648.0,16.828514114676878
1649.0,16.754136723461777
1650.0,16.676065710569056
1651.0,16.60041667671409
1652.0,16.55722074534351
1653.0,16.498548508457816
1654.0,16.44871256682934
1655.0,16.395899586025042
1656.0,16.39833349405336
1657.0,16.372138155950804
1658.0,16.310236997466347
1659.0,16.26226510631281
1660.0,16.235975274120094
1661.0,16.20555736165313
1662.0,16.181485509165938
1663.0,16.11573876803851
1664.0,16.08796624479251
1665.0,16.034866413261625
1666.0,15.984802287000024
1667.0,15.912599693832242
1668.0,15.859415907778256
1669.0,15.851851835823359
1670.0,15.772119889310725
1671.0,15.6956723801096
1672.0,15.668082484175377
1673.0,15.661653337197912
1674.0,15.668082484175377
1675.0,15.668585681041801
1676.0,15.660815889608148
1677.0,15.644943148876504
1678.0,15.6288143344511
1679.0,15.617268901459507
1680.0,15.588243424533335
1681.0,15.543035836253045
1682.0,15.508828113858488
1683.0,15.427802158880748
1684.0,15.361168304026538
1685.0,15.256489088749872
1686.0,15.21251196693607
1687.0,15.135476824774603
1688.0,15.119535975366523
1689.0,15.059976851882862
1690.0,15.051608744951237
1691.0,15.046696440181085
1692.0,15.021341995388076
1693.0,14.987218799946211
1694.0,14.966665378173012
1695.0,14.943364925912203
1696.0,14.898966380276992
1697.0,14.860582770374204
1698.0,14.819241573816235
1699.0,14.735094422365808
1700.0,14.6973663715617
1701.0,14.66331058245358
1702.0,14.722450059336731
1703.0,14.672070242343024
1704.0,14.638812435291564
1705.0,14.609199326279859
1706.0,14.602185556808704
1707.0,14.55637414665948
1708.0,14.527315905021778
1709.0,14.454485789236085
1710.0,14.415102253139047
1711.0,14.377094213736285
1712.0,14.337268851494786
1713.0,14.288248400718532
1714.0,14.24972090723829
1715.0,14.216683233946126
1716.0,14.162658347247325
1717.0,14.115725550529591
1718.0,14.085636522561483
1719.0,14.0661396739097
1720.0,13.944813566339256
1721.0,13.925083873280443
1722.0,13.86204249834504
1723.0,13.83647960054063
1724.0,13.782182308195395
1725.0,13.7224654696826
1726.0,13.659002377914724
1727.0,13.663956572605999
1728.0,13.666035001246481
1729.0,13.663901608897874
1730.0,13.63687925436121
1731.0,13.612860152150372
1732.0,13.582004954000032
1733.0,13.522997002469085
1734.0,13.494713071355386
1735.0,13.510361382144376
1736.0,13.424741891835975
1737.0,13.415455764467332
1738.0,13.391925575108974
1739.0,13.296839599772595
1740.0,13.270758857403798
1741.0,13.289911452647027
1742.0,13.226053857179009
1743.0,13.182712698038362
1744.0,13.17869678307905
1745.0,13.12403897347427
1746.0,13.119223452988365
1747.0,13.078172242574505
1748.0,13.017032705890008
1749.0,12.982324517484003
1750.0,12.91952495401833
1751.0,12.893992641826141
1752.0,12.850933464408788
1753.0,12.82513864157552
1754.0,12.752003805900005
1755.0,12.724440317208648
1756.0,12.707762828456833
1757.0,12.64280811741478
1758.0,12.602381289913193
1759.0,12.567877063807302
1760.0,12.530412196529626
1761.0,12.50904106873035
1762.0,12.504546707427178
1763.0,12.455521795055661
1764.0,12.405037855931742
1765.0,12.389835967612797
1766.0,12.373214479518747
1767.0,12.343277350790544
1768.0,12.335256842916001
1769.0,12.298428895759352
1770.0,12.283553079341411
1771.0,12.260913570926418
1772.0,12.196480656868214
1773.0,12.145816023631017
1774.0,12.11651237231009
1775.0,12.08733825488905
1776.0,12.085240948929183
1777.0,12.04369542217642
1778.0,12.059875931475995
1779.0,12.016592761770667
1780.0,11.985101120735868
1781.0,11.948210922742982
1782.0,11.913448372273775
1783.0,11.928547302536472
1784.0,11.910132076568818
1785.0,11.91815777597137
1786.0,11.874615272198575
1787.0,11.834786530396537
1788.0,11.828668041295074
1789.0,11.77319280619541
1790.0,11.728668041295073
1791.0,11.71583126605467
1792.0,11.641262726924197
1793.0,11.641262726924197
1794.0,11.578371093567428
1795.0,11.547084917991377
1796.0,11.48586162852503
1797.0,11.457708139334088
1798.0,11.451755581880086
1799.0,11.422421157287868
1800.0,11.395324579186298
1801.0,11.326568380279005
1802.0,11.27873106663654
1803.0,11.264696831232463
1804.0,11.243739796329315
1805.0,11.263001852561867
1806.0,11.238395543920369
1807.0,11.221307801945253
1808.0,11.180642700068342
1809.0,11.144393040896821
1810.0,11.10962131857507
1811.0,11.01140776954236
1812.0,10.978403738700518
1813.0,10.962746330928066
1814.0,10.934247640002914
1815.0,10.932761108347446
1816.0,10.918800092888844
1817.0,10.940195060991465
1818.0,10.845300525686529
1819.0,10.82384711866506
1820.0,10.772237678807162
1821.0,10.719935149429675
1822.0,10.65321126047764
1823.0,10.58213947018896
1824.0,10.574697024743617
1825.0,10.530292593342708
1826.0,10.51706705359678
1827.0,10.497057855222387
1828.0,10.490084635883024
1829.0,10.481823133060818
1830.0,10.470765745181
1831.0,10.459973822034378
1832.0,10.458361905855336
1833.0,10.46834886356918
1834.0,10.41185134568385
1835.0,10.403686498697006
1836.0,10.375950624000396
1837.0,10.361649116993807
1838.0,10.34066492301347
1839.0,10.299081281227974
1840.0,10.27961385812953
1841.0,10.21056443018469
1842.0,10.139245070855498
1843.0,10.078408655993087
1844.0,10.063836952526765
1845.0,10.006846609818702
1846.0,9.970723806367573
1847.0,9.977141487992679
1848.0,9.960040268565209
1849.0,9.926897428012932
1850.0,9.851186421420628
1851.0,9.833063631758684
1852.0,9.75118166864758
1853.0,9.741535537908991
1854.0,9.706002401921923
1855.0,9.642170753140425
1856.0,9.631311699104831
1857.0,9.606558278438989
1858.0,9.606558278438989
1859.0,9.554119958214663
1860.0,9.475455925709301
1861.0,9.481547940519505
1862.0,9.480271007685985
1863.0,9.439768711122078
1864.0,9.407286215280784
1865.0,9.388784067832272
1866.0,9.338501515358054
1867.0,9.308510355036876
1868.0,9.285422045974427
1869.0,9.285422045974427
1870.0,9.262972105387409
1871.0,9.272223320325121
1872.0,9.235117909357665
1873.0,9.192747092227101
1874.0,9.147224263622949
1875.0,9.082180160292841
1876.0,9.019932157707096
1877.0,9.003306973988952
1878.0,8.97385602092801
1879.0,8.915556893035198
1880.0,8.915828823441444
1881.0,8.908911040125592
1882.0,8.90907030746062
1883.0,8.846244100740336
1884.0,8.820425252458138
1885.0,8.764857975371047
1886.0,8.764857975371047
1887.0,8.75154125859439
1888.0,8.681530214587205
1889.0,8.70851943471581
1890.0,8.677062663996054
1891.0,8.676270035550266
1892.0,8.660762869762154
1893.0,8.579196720585722
1894.0,8.56059312771038
1895.0,8.550172415843257
1896.0,8.550172415843257
1897.0,8.541795802825124
1898.0,8.459930844037519
1899.0,8.361923330989153
1900.0,8.34516001552684
1901.0,8.300536470962935
1902.0,8.289205844660406
1903.0,8.243968026531306
1904.0,8.232596883181973
1905.0,8.212651999524896
1906.0,8.188629605921482
1907.0,8.1646644950147
1908.0,8.136630766969134
1909.0,8.139986168754586
1910.0,8.132939740115624
1911.0,8.123140377729758
1912.0,8.096667434715865
1913.0,8.052164916103854
1914.0,8.030201391705463
1915.0,8.005718546716032
1916.0,7.9633804887137645
1917.0,7.970345078808409
1918.0,7.932416375270971
1919.0,7.90148474821269
1920.0,7.827090355261747
1921.0,7.8035311159479495
1922.0,7.742388040922713
1923.0,7.744544349586017
1924.0,7.757440350198523
1925.0,7.7355049790931165
1926.0,7.7209531229333805
1927.0,7.694472102983196
1928.0,7.689576162330342
1929.0,7.690586131950119
1930.0,7.657312660534206
1931.0,7.641565394960969
1932.0,7.653292939204111
1933.0,7.574234292998349
1934.0,7.5646895494829
1935.0,7.563489256897796
1936.0,7.553487731306262
1937.0,7.51132322740722
1938.0,7.4922917461274015
1939.0,7.4922917461274015
1940.0,7.479633977596808
1941.0,7.479280507905202
1942.0,7.470861615786581
1943.0,7.45974963642724
1944.0,7.413248199617138
1945.0,7.427998818665193
1946.0,7.439390815089619
1947.0,7.457243487210341
1948.0,7.425806079654833
1949.0,7.412395950789566
1950.0,7.3341989324690875
1951.0,7.3341989324690875
1952.0,7.2855313409637015
1953.0,7.258137367317474
1954.0,7.218660847717917
1955.0,7.173391060778426
1956.0,7.1772352499135295
1957.0,7.178605842854134
1958.0,7.121659398625099
1959.0,7.108298567831441
1960.0,7.072422195755014
1961.0,7.063633273593199
1962.0,7.042410075938707
1963.0,7.006850369937559
1964.0,6.990490954761069
1965.0,6.995040045888915
1966.0,6.962489022536886
1967.0,6.94027439598271
1968.0,6.892074795195678
1969.0,6.879088209070115
1970.0,6.889702296841767
1971.0,6.904471581800599
1972.0,6.87341871640721
1973.0,6.8925237864517115
1974.0,6.7968428767358615
1975.0,6.684801773617683
1976.0,6.676399765200202
1977.0,6.646417402090387
1978.0,6.624490724969874
1979.0,6.624490724969874
1980.0,6.6213355422106375
