time,healthy sentinels upper
1209.0,44.44711810395863
1210.0,44.27303976929694
1211.0,44.06897368419455
1212.0,44.02195933981068
1213.0,43.86365371531832
1214.0,43.7344529914513
1215.0,43.66503185079883
1216.0,43.52161703961856
1217.0,43.49089914478482
1218.0,43.40609034219945
1219.0,43.28169997927505
1220.0,43.18463569287201
1221.0,43.119034943325545
1222.0,42.98926936195537
1223.0,42.928447656167805
1224.0,42.837087225706995
1225.0,42.805806417536616
1226.0,42.67762516065897
1227.0,42.44642860746599
1228.0,42.35866568174434
1229.0,42.258028210189735
1230.0,42.07045260178084
1231.0,41.92801083752929
1232.0,41.79270478274905
1233.0,41.70264296313802
1234.0,41.56296346123082
1235.0,41.47330676865808
1236.0,41.38407438637047
1237.0,41.32126851103111
1238.0,41.11272556607324
1239.0,41.04670401191701
1240.0,41.010448866983154
1241.0,40.950016810752096
1242.0,40.85217703457802
1243.0,40.77918346141366
1244.0,40.69674002334499
1245.0,40.55491536597447
1246.0,40.38892819969278
1247.0,40.29997107037519
1248.0,40.14897340449521
1249.0,40.05276201960482
1250.0,39.95277302491134
1251.0,39.84512509026716
1252.0,39.77053968317381
1253.0,39.75393337834949
1254.0,39.65518569962535
1255.0,39.5116649837089
1256.0,39.43682168603397
1257.0,39.2271109618103
1258.0,39.11836499089179
1259.0,39.038228327505536
1260.0,38.869057736469394
1261.0,38.73106824309569
1262.0,38.5999803149511
1263.0,38.42589050128382
1264.0,38.33190549602287
1265.0,38.214048628246886
1266.0,38.064947283483534
1267.0,37.98771337565415
1268.0,37.90263297828335
1269.0,37.84197601033806
1270.0,37.7662023301221
1271.0,37.7146207934297
1272.0,37.54470944552807
1273.0,37.50724868641363
1274.0,37.42958770189931
1275.0,37.4049993751562
1276.0,37.365094256956695
1277.0,37.20523501992393
1278.0,37.06362781002498
1279.0,36.98304455789298
1280.0,36.902140942477715
1281.0,36.84270510535025
1282.0,36.773407880584
1283.0,36.70328255618246
1284.0,36.50417677353324
1285.0,36.39135713237422
1286.0,36.31679831936177
1287.0,36.18205886530437
1288.0,36.06850121510544
1289.0,35.9171397297971
1290.0,35.77269940412532
1291.0,35.66685169283201
1292.0,35.544773542435635
1293.0,35.454588570750346
1294.0,35.313587631916086
1295.0,35.213526510931906
