time,infected STD
2.59,3.162277660168379
2.595,3.1666228067138023
2.6,3.138470965295043
2.605,3.149777769938699
2.61,3.1524434967180626
2.615,3.163289427162806
2.62,3.1733263305244863
2.625,3.173074219113066
2.63,3.2369584489146597
2.635,3.212646883801579
2.64,3.209735191569547
2.645,3.252860279815289
2.65,3.2295510523910274
2.655,3.269174207655506
2.66,3.313547947442439
2.665,3.3173935551875666
2.67,3.3125669804548856
2.675,3.3334066658600174
2.68,3.3415415604178853
2.685,3.274812971758845
2.69,3.2591256496183143
2.695,3.2479378072863403
2.7,3.2842655191077337
2.705,3.27957314295626
2.71,3.27957314295626
2.715,3.2961189298931552
2.72,3.2914890247424484
2.725,3.3136083051561793
2.73,3.2473219735652954
2.735,3.243454948045371
2.74,3.2325067672009604
2.745,3.2462131784588633
2.75,3.259002915003299
2.755,3.250523034836087
2.76,3.2575450879458283
2.765,3.2460899556235336
2.77,3.193289839648133
2.775,3.1833787082280978
2.78,3.159287894447102
2.785,3.129392912371343
2.79,3.1092603622083494
2.795,3.109646282135639
2.8,3.106380530456627
2.805,3.114787312161137
2.81,3.0968370961353453
2.815,3.094769781421551
2.82,3.1096623610932426
2.825,3.0987739510974337
2.83,3.104834939252006
2.835,3.1060585957125793
2.84,3.1384709652950424
2.845,3.1485869846647083
2.85,3.1668754317149896
2.855,3.1063000498985924
2.86,3.1115751638036957
2.865,3.130559055504305
2.87,3.1231234365615475
2.875,3.1208973068654475
2.88,3.1195512497793647
2.885,3.146680790928753
2.89,3.1679015136206496
2.895,3.1537913691301758
2.9,3.1984371183438953
2.905,3.1793710069760652
2.91,3.1594145027204013
2.915,3.148507582966888
2.92,3.108761811396942
2.925,3.111526956335105
2.93,3.111655507925001
2.935,3.0866810654811747
2.94,3.084331370005499
2.945,3.0889966008398257
2.95,3.0788959060026704
2.955,3.0427619032714346
2.96,2.9788588419057396
2.965,3.006725793949293
2.97,3.018923649249847
2.975,3.013303834663873
2.98,3.0052620518018056
2.985,2.9802013354805412
2.99,2.9889630308854596
2.995,3.019205193424257
3.0,3.019205193424257
3.005,3.0133038346638723
3.01,3.0063100305856683
3.015,2.996981815093311
3.02,3.011378421919105
3.025,3.004979201259137
3.03,2.9440618200031063
3.035,2.9470493718293898
3.04,2.945827557750114
3.045,2.893769168403035
3.05,2.9046686558022414
3.055,2.876038942712702
3.06,2.8753434577455272
3.065,2.8648734701553566
3.07,2.8601398567202967
3.075,2.8588634105182416
3.08,2.8513154858766496
3.085,2.826216552212516
3.09,2.835489375751565
3.095,2.856501356554903
3.1,2.840616130349189
3.105,2.825791924399247
3.11,2.811031839022817
3.115,2.8116898833263964
3.12,2.8238980151556468
3.125,2.8213471959331775
3.13,2.814675825028523
3.135,2.815297497601275
3.14,2.8001964216818793
3.145,2.8150310833097385
3.15,2.8150310833097385
3.155,2.822676035254489
3.16,2.823189685444462
3.165,2.775535984274028
3.17,2.7760403455281395
3.175,2.7110698995046216
3.18,2.7036826736878723
3.185,2.7034052600377914
3.19,2.676490239100452
3.195,2.6368731482572296
3.2,2.6363611285254525
3.205,2.6428015438167125
3.21,2.638389660379982
3.215,2.644598268168531
3.22,2.6367404119480553
3.225,2.60911862512995
3.23,2.6509620895063737
3.235,2.6707864010437063
3.24,2.644541548170495
3.245,2.6260997696203403
3.25,2.6513958587883475
3.255,2.6589283555598104
3.26,2.6589283555598104
3.265,2.6570660511172846
3.27,2.6163142013145135
3.275,2.595746520752748
3.28,2.5986727381492254
3.285,2.587353860607397
3.29,2.5925084377876186
3.295,2.602229813064173
3.3,2.591736869360005
3.305,2.6019223662515376
3.31,2.6110534272588146
3.315,2.612355259148341
3.32,2.621659779605278
3.325,2.621659779605278
3.33,2.6297528400973365
3.335,2.614937857770238
3.34,2.615702582481425
3.345,2.624576156258377
3.35,2.6208967930843823
3.355,2.6095976701399777
3.36,2.594050886162413
3.365,2.6397727174891408
3.37,2.60911862512995
3.375,2.6009805843181524
3.38,2.6009805843181524
3.385,2.6195228573158134
3.39,2.583234406707992
3.395,2.5937424698685874
3.4,2.6046880811337085
3.405,2.5879721791394887
3.41,2.5848791074245625
3.415,2.5830989140952383
3.42,2.5966131787387963
3.425,2.603843313258308
3.43,2.6206106158679887
3.435,2.614268540146555
3.44,2.593376177880873
3.445,2.5538010885736577
3.45,2.549431309135432
3.455,2.55521036315995
3.46,2.568345771114162
3.465,2.568345771114162
3.47,2.5816854959502717
3.475,2.5412398548739934
3.48,2.547057125390005
3.485,2.515472122683931
3.49,2.5071697190258178
3.495,2.5144383070578606
3.5,2.5203967941576177
3.505,2.501419596948901
3.51,2.5000000000000004
3.515,2.442212112000102
3.52,2.442212112000102
3.525,2.4151811526260296
3.53,2.4151811526260296
3.535,2.4248711305964283
3.54,2.413524393910284
3.545,2.4179330015531866
3.55,2.4351385997515633
3.555,2.4510201957552282
3.56,2.4589428622885894
3.565,2.4382575745806685
3.57,2.441311123146741
