time,susceptible upper
3.72,0.5830127018922199
3.725,0.5830127018922199
3.73,0.5830127018922199
3.735,0.5830127018922199
3.74,0.5830127018922199
3.745,0.5830127018922199
3.75,0.5830127018922199
3.755,0.5830127018922199
3.76,0.5647352116319062
3.765,0.5647352116319062
3.77,0.5647352116319062
3.775,0.5647352116319062
3.78,0.5647352116319062
3.785,0.5647352116319062
3.79,0.5647352116319062
3.795,0.5647352116319062
3.8,0.5647352116319062
3.805,0.5647352116319062
3.81,0.5647352116319062
3.815,0.5647352116319062
3.82,0.5647352116319062
3.825,0.5647352116319062
3.83,0.5647352116319062
3.835,0.5647352116319062
3.84,0.5647352116319062
3.845,0.5647352116319062
3.85,0.5647352116319062
3.855,0.5647352116319062
3.86,0.5647352116319062
3.865,0.5647352116319062
3.87,0.5647352116319062
3.875,0.5647352116319062
3.88,0.5647352116319062
3.885,0.5647352116319062
3.89,0.5647352116319062
3.895,0.5647352116319062
3.9,0.5647352116319062
3.905,0.5647352116319062
3.91,0.5647352116319062
3.915,0.5647352116319062
3.92,0.5647352116319062
3.925,0.5647352116319062
3.93,0.5460528812542942
3.935,0.5460528812542942
3.94,0.5460528812542942
3.945,0.5460528812542942
3.95,0.5460528812542942
3.955,0.5460528812542942
3.96,0.5460528812542942
3.965,0.5460528812542942
3.97,0.5460528812542942
3.975,0.5460528812542942
3.98,0.5460528812542942
3.985,0.5015756805667784
3.99,0.5015756805667784
3.995,0.5015756805667784
4.0,0.5015756805667784
4.005,0.5015756805667784
4.01,0.5015756805667784
4.015,0.5015756805667784
4.02,0.5015756805667784
4.025,0.5015756805667784
4.03,0.5015756805667784
4.035,0.5015756805667784
4.04,0.5015756805667784
4.045,0.5015756805667784
4.05,0.5015756805667784
4.055,0.5015756805667784
4.06,0.5015756805667784
4.065,0.5015756805667784
4.07,0.5015756805667784
4.075,0.5015756805667784
4.08,0.5015756805667784
4.085,0.5015756805667784
4.09,0.5015756805667784
4.095,0.5015756805667784
4.1,0.5015756805667784
4.105,0.5015756805667784
4.11,0.5015756805667784
4.115,0.5015756805667784
4.12,0.5015756805667784
4.125,0.5015756805667784
4.13,0.5015756805667784
4.135,0.5015756805667784
4.14,0.5015756805667784
4.145,0.5015756805667784
4.15,0.5015756805667784
4.155,0.5015756805667784
4.16,0.5015756805667784
4.165,0.5015756805667784
4.17,0.5015756805667784
4.175,0.5015756805667784
4.18,0.5015756805667784
4.185,0.5015756805667784
4.19,0.5015756805667784
4.195,0.5015756805667784
4.2,0.5015756805667784
4.205,0.5015756805667784
4.21,0.5015756805667784
4.215,0.5015756805667784
4.22,0.5015756805667784
4.225,0.5015756805667784
4.23,0.5015756805667784
4.235,0.5015756805667784
4.24,0.5015756805667784
4.245,0.5015756805667784
4.25,0.5015756805667784
4.255,0.5015756805667784
4.26,0.5015756805667784
4.265,0.5015756805667784
4.27,0.5015756805667784
4.275,0.5015756805667784
4.28,0.5015756805667784
4.285,0.5015756805667784
4.29,0.5015756805667784
4.295,0.5015756805667784
4.3,0.5015756805667784
4.305,0.5015756805667784
4.31,0.5015756805667784
4.315,0.5015756805667784
4.32,0.5015756805667784
4.325,0.5015756805667784
4.33,0.5015756805667784
4.335,0.5015756805667784
4.34,0.5015756805667784
4.345,0.5015756805667784
4.35,0.5015756805667784
4.355,0.5015756805667784
4.36,0.5015756805667784
4.365,0.5015756805667784
4.37,0.5015756805667784
4.375,0.5015756805667784
4.38,0.5015756805667784
4.385,0.5015756805667784
4.39,0.5015756805667784
4.395,0.5015756805667784
4.4,0.5015756805667784
4.405,0.5015756805667784
4.41,0.5015756805667784
4.415,0.5015756805667784
4.42,0.5015756805667784
4.425,0.5015756805667784
4.43,0.5015756805667784
4.435,0.5015756805667784
4.44,0.5015756805667784
4.445,0.5015756805667784
4.45,0.5015756805667784
4.455,0.5015756805667784
4.46,0.5015756805667784
4.465,0.5015756805667784
4.47,0.5015756805667784
4.475,0.5015756805667784
4.48,0.5015756805667784
4.485,0.5015756805667784
4.49,0.5015756805667784
4.495,0.5015756805667784
4.5,0.5015756805667784
4.505,0.5015756805667784
4.51,0.5015756805667784
4.515,0.5015756805667784
4.52,0.5015756805667784
4.525,0.5015756805667784
4.53,0.5015756805667784
4.535,0.5015756805667784
4.54,0.5015756805667784
4.545,0.5015756805667784
4.55,0.5015756805667784
4.555,0.5015756805667784
4.56,0.5015756805667784
4.565,0.5015756805667784
4.57,0.5015756805667784
4.575,0.5015756805667784
4.58,0.5015756805667784
4.585,0.5015756805667784
4.59,0.5015756805667784
