time,susceptible STD
1.84,0.6705221845696092
1.845,0.6701492371106607
1.85,0.6701492371106607
1.855,0.6545227268781426
1.86,0.6545227268781426
1.865,0.6545227268781426
1.87,0.6545227268781426
1.875,0.6545227268781426
1.88,0.6538348415311014
1.885,0.6538348415311014
1.89,0.6529931086925809
1.895,0.6519969325081212
1.9,0.6519969325081212
1.905,0.6519969325081212
1.91,0.6519969325081212
1.915,0.6519969325081212
1.92,0.6519969325081212
1.925,0.6519969325081212
1.93,0.6324555320336752
1.935,0.614735715572147
1.94,0.612862137841782
1.945,0.612862137841782
1.95,0.612862137841782
1.955,0.612862137841782
1.96,0.6108191221630176
1.965,0.6108191221630176
1.97,0.6108191221630176
1.975,0.6086049621881183
1.98,0.6086049621881183
1.985,0.6086049621881183
1.99,0.6086049621881183
1.995,0.6062177826491072
2.0,0.6062177826491072
2.005,0.6062177826491072
2.01,0.6036555309114632
2.015,0.6036555309114632
2.02,0.6036555309114632
2.025,0.6009159675029438
2.03,0.6009159675029438
2.035,0.6009159675029438
2.04,0.6009159675029438
2.045,0.6009159675029438
2.05,0.6009159675029438
2.055,0.6009159675029438
2.06,0.6009159675029438
2.065,0.6009159675029438
2.07,0.6009159675029438
2.075,0.6009159675029438
2.08,0.6009159675029438
2.085,0.6009159675029438
2.09,0.6009159675029438
2.095,0.6009159675029438
2.1,0.6009159675029438
2.105,0.6009159675029438
2.11,0.5979966555090426
2.115,0.5979966555090426
2.12,0.5979966555090426
2.125,0.5948949487094337
2.13,0.5948949487094337
2.135,0.5948949487094337
2.14,0.5948949487094337
2.145,0.5948949487094337
2.15,0.5948949487094337
2.155,0.5948949487094337
2.16,0.5948949487094337
2.165,0.5916079783099621
2.17,0.5881326381013042
2.175,0.5844655678480982
2.18,0.5844655678480982
2.185,0.5844655678480982
2.19,0.5844655678480982
2.195,0.5844655678480982
2.2,0.5844655678480982
2.205,0.5844655678480982
2.21,0.5844655678480982
2.215,0.5844655678480982
2.22,0.5844655678480982
2.225,0.5844655678480982
2.23,0.5844655678480982
2.235,0.5844655678480982
2.24,0.5806031346797913
2.245,0.5806031346797913
2.25,0.5589275444992843
2.255,0.5589275444992843
2.26,0.5589275444992843
2.265,0.5589275444992843
2.27,0.5589275444992843
2.275,0.5589275444992843
2.28,0.5589275444992843
2.285,0.5545268253204708
2.29,0.5545268253204708
2.295,0.5545268253204708
2.3,0.5545268253204708
2.305,0.5545268253204708
2.31,0.5545268253204708
2.315,0.5545268253204708
2.32,0.5545268253204708
2.325,0.5545268253204708
2.33,0.5545268253204708
2.335,0.5545268253204708
2.34,0.5545268253204708
2.345,0.5545268253204708
2.35,0.5545268253204708
2.355,0.5545268253204708
2.36,0.5545268253204708
2.365,0.5545268253204708
2.37,0.5545268253204708
2.375,0.5545268253204708
2.38,0.5545268253204708
2.385,0.5545268253204708
2.39,0.5545268253204708
2.395,0.5545268253204708
2.4,0.5545268253204708
2.405,0.5545268253204708
2.41,0.5545268253204708
2.415,0.5545268253204708
2.42,0.5499090833947012
2.425,0.5499090833947012
2.43,0.5499090833947012
2.435,0.5499090833947012
2.44,0.5264028875300746
2.445,0.5264028875300746
2.45,0.5264028875300746
2.455,0.5264028875300746
2.46,0.5264028875300746
2.465,0.5264028875300746
2.47,0.5211525688318158
2.475,0.5211525688318158
