time,recovered upper
3.17,96.07267603525449
3.175,96.05862284482674
3.18,96.07274408545364
3.185,96.09727137356322
3.19,96.10622900360039
3.195,96.11327514483638
3.2,96.12348087705897
3.205,96.15124970862469
3.21,96.15761087538874
3.215,96.17768556779917
3.22,96.22348087705896
3.225,96.20696052105052
3.23,96.31572150454956
3.235,96.3814070407845
3.24,96.40527568672839
3.245,96.4084770076117
3.25,96.47581763205193
3.255,96.49214466425657
3.26,96.49214466425657
3.265,96.49723738207877
3.27,96.52778316015551
3.275,96.54248923442759
3.28,96.56294852609079
3.285,96.57992307578513
3.29,96.5957436558495
3.295,96.65885471151037
3.3,96.69804524500631
3.305,96.74022899762598
3.31,96.77066531508666
3.315,96.79332489450124
3.32,96.83459826816853
3.325,96.83459826816853
3.33,96.85329983228432
3.335,96.84929914939553
3.34,96.87142007261247
3.345,96.93360132649951
3.35,96.94064143180476
3.355,96.96151471697584
3.36,96.97821232019028
3.365,97.00307804669744
3.37,96.9895961224775
3.375,97.00266272391917
3.38,97.00266272391917
3.385,97.04248923442758
3.39,97.04858488322569
3.395,97.08034746703989
3.4,97.10192236625154
3.405,97.10255687255867
3.41,97.14193725717725
3.415,97.16139497171588
3.42,97.19229627936313
3.425,97.23430144740352
3.43,97.27235525914834
3.435,97.28722074247656
3.44,97.30874486962311
3.445,97.30098020376482
3.45,97.36314765595708
3.455,97.42207758502754
3.46,97.46709953059869
3.465,97.46709953059869
3.47,97.49106567138459
3.475,97.49312799520591
3.48,97.53359981129107
3.485,97.53388146100805
3.49,97.55349755342401
3.495,97.59268780392631
3.5,97.61992063367083
3.505,97.6115795010353
3.51,97.63807926215323
3.515,97.62286716789923
3.52,97.62286716789923
3.525,97.62782960524515
3.53,97.62782960524515
3.535,97.66948554224963
3.54,97.69014462377767
3.545,97.70520102259586
3.55,97.77562875351104
3.555,97.85128015471624
3.56,97.8698178070457
3.565,97.85987754796031
3.57,97.89079578912646
3.575,97.89693686064844
3.58,97.92693221990231
3.585,97.92693221990231
3.59,97.9203734150542
3.595,97.92615876450412
3.6,97.92922581603331
3.605,97.92922581603331
3.61,97.93621547844467
3.615,97.96105461767544
3.62,97.96105461767544
3.625,97.95572258626747
3.63,97.96518735865025
3.635,97.98398800339677
3.64,98.00689965552652
3.645,98.02042731141132
3.65,98.02644123603427
3.655,98.02283667102566
3.66,98.04074223779106
3.665,98.04074223779106
3.67,98.05399215343036
3.675,98.0846908686416
3.68,98.0715633383201
3.685,98.09707775674654
3.69,98.09707775674654
3.695,98.09707775674654
3.7,98.16595712995672
3.705,98.16936114358205
3.71,98.17757579807159
3.715,98.18501662965045
3.72,98.18774440006003
3.725,98.21256549514167
3.73,98.22490534321607
3.735,98.26274169979695
3.74,98.27256549514168
3.745,98.240917238228
3.75,98.26485697472397
3.755,98.26485697472397
3.76,98.27746395587101
3.765,98.28710454081391
3.77,98.27082143784973
3.775,98.3081154531356
3.78,98.31035043859644
3.785,98.33541565040626
3.79,98.35813002410985
3.795,98.35813002410985
3.8,98.38248681121361
3.805,98.40640541760033
3.81,98.42988207219176
3.815,98.42656117879352
3.82,98.44463600656533
3.825,98.48234318408812
3.83,98.48891798780038
3.835,98.48968596651763
3.84,98.51579282601136
3.845,98.52116471927887
3.85,98.53173097651715
3.855,98.53203330041407
3.86,98.55182845286832
3.865,98.55182845286832
3.87,98.57152855910365
3.875,98.58166598639446
3.88,98.56658914578945
3.885,98.56658914578945
3.89,98.59116303152418
3.895,98.59116303152418
3.9,98.60079192397436
3.905,98.60997512422418
3.91,98.64375887891815
3.915,98.65752323406696
3.92,98.66680440300988
3.925,98.69434852992228
3.93,98.69347198632774
3.935,98.7064718881066
3.94,98.75187412191676
3.945,98.75559514932263
3.95,98.75924608834603
3.955,98.76786317436589
3.96,98.794993734326
3.965,98.79844160085229
3.97,98.80512024950382
3.975,98.80834956245074
3.98,98.82271605718805
3.985,98.82566184112244
3.99,98.84439913151346
3.995,98.8496614284816
4.0,98.8496614284816
4.005,98.8496614284816
4.01,98.8496614284816
4.015,98.8569449122207
4.02,98.88470314297517
4.025,98.88148877222268
4.03,98.88880281030235
4.035,98.89967739137734
4.04,98.91748493969831
4.045,98.91748493969831
4.05,98.94911743879297
4.055,98.99093062073007
4.06,98.97623274402754
4.065,98.97623274402754
4.07,99.00558301879065
4.075,99.00558301879065
4.08,99.02283208003281
4.085,99.03040318210866
4.09,99.03040318210866
4.095,99.06986701657324
4.1,99.08322301402704
4.105,99.12816399709929
4.11,99.14631355110068
4.115,99.17919768884941
4.12,99.19552659272001
4.125,99.19552659272001
4.13,99.22796186402162
4.135,99.28130845234358
4.14,99.28130845234358
4.145,99.2762067397834
4.15,99.28153376919367
4.155,99.28153376919367
4.16,99.28153376919367
4.165,99.30262975904405
4.17,99.30674446276272
4.175,99.30674446276272
4.18,99.31637482651817
4.185,99.29828648172793
4.19,99.31274790250883
4.195,99.31274790250883
4.2,99.31274790250883
4.205,99.31274790250883
4.21,99.34233182294494
4.215,99.38496518072078
4.22,99.38496518072078
4.225,99.39443584449263
4.23,99.41320941331458
4.235,99.41320941331458
4.24,99.41320941331458
4.245,99.41320941331458
4.25,99.41320941331458
4.255,99.43733135509288
4.26,99.45762274825253
4.265,99.46122180755175
4.27,99.44567267634747
4.275,99.46592229559741
4.28,99.4609711591
4.285,99.47845646214026
4.29,99.47845646214026
4.295,99.4957090250096
4.3,99.50962423664795
4.305,99.50962423664795
4.31,99.5088007490635
4.315,99.52869136263612
4.32,99.52869136263612
4.325,99.52869136263612
4.33,99.52738033451551
4.335,99.52738033451551
4.34,99.52738033451551
4.345,99.54129362545095
4.35,99.56099386322686
4.355,99.55717412188615
4.36,99.55717412188615
4.365,99.55717412188615
4.37,99.59627503623399
4.375,99.59410743460974
4.38,99.59579358167007
4.385,99.60484327625005
4.39,99.6195807857064
4.395,99.62685332288116
4.4,99.62685332288116
4.405,99.6037380450978
4.41,99.6108280105517
4.415,99.6108280105517
4.42,99.6108280105517
4.425,99.6116966424088
4.43,99.61931662515492
4.435,99.61931662515492
4.44,99.63232751015418
4.445,99.614013888828
4.45,99.6335087622113
4.455,99.64
4.46,99.64
4.465,99.64
4.47,99.652768260107
4.475,99.6654047099079
4.48,99.65884572681199
4.485,99.65884572681199
4.49,99.67743378671454
4.495,99.69440542230532
4.5,99.69351567107135
4.505,99.69351567107135
4.51,99.69351567107135
4.515,99.69351567107135
4.52,99.69351567107135
4.525,99.70564740356349
4.53,99.73622914957372
4.535,99.73900629554684
4.54,99.73900629554684
4.545,99.73900629554684
4.55,99.73900629554684
4.555,99.73390637423142
4.56,99.73390637423142
4.565,99.73390637423142
4.57,99.73188234820726
4.575,99.74342065039414
4.58,99.7456832294801
4.585,99.7431433982683
4.59,99.7431433982683
4.595,99.7431433982683
4.6,99.7431433982683
4.605,99.7431433982683
4.61,99.75576834263236
4.615,99.75978721798717
4.62,99.76753354163684
4.625,99.76753354163684
4.63,99.76753354163684
4.635,99.76405202214367
4.64,99.76405202214367
4.645,99.7638181696986
4.65,99.7638181696986
4.655,99.78182360382084
4.66,99.78182360382084
4.665,99.78182360382084
4.67,99.80922772190682
4.675,99.80757242794549
4.68,99.82787144374936
4.685,99.82787144374936
4.69,99.84536240470737
4.695,99.83283785854503
4.7,99.83283785854503
4.705,99.83283785854503
4.71,99.83283785854503
4.715,99.82751673029449
4.72,99.82751673029449
4.725,99.82751673029449
4.73,99.82751673029449
4.735,99.82751673029449
4.74,99.84495247062394
4.745,99.84495247062394
4.75,99.84705776459957
4.755,99.84705776459957
4.76,99.8567134345372
4.765,99.8567134345372
4.77,99.85861464645984
4.775,99.85861464645984
4.78,99.86811401656402
4.785,99.89456889430954
4.79,99.89614813968157
4.795,99.905337793782
4.8,99.905337793782
4.805,99.905337793782
4.81,99.905337793782
4.815,99.905337793782
4.82,99.905337793782
4.825,99.905337793782
4.83,99.91444969002275
4.835,99.91444969002275
4.84,99.91444969002275
4.845,99.91572936499094
4.85,99.93243955371229
4.855,99.93243955371229
4.86,99.93243955371229
4.865,99.93451951730839
4.87,99.89577775730024
4.875,99.89577775730024
4.88,99.89577775730024
4.885,99.89577775730024
4.89,99.89577775730024
4.895,99.89577775730024
4.9,99.91243556529822
4.905,99.91243556529822
4.91,99.92066648158429
4.915,99.92066648158429
4.92,99.92066648158429
4.925,99.92879105769104
4.93,99.91149477164859
4.935,99.91149477164859
4.94,99.92792189893898
4.945,99.92792189893898
4.95,99.92792189893898
4.955,99.92792189893898
4.96,99.91861986863682
4.965,99.9263304026099
4.97,99.9263304026099
4.975,99.9263304026099
4.98,99.9263304026099
4.985,99.9263304026099
4.99,99.9425833303467
4.995,99.95012930313824
5.0,99.95012930313824
5.005,99.96619037896906
