time,recovered STD
3.665,2.2907422377910613
3.67,2.2939921534303473
3.675,2.3046908686416065
3.68,2.2715633383201093
3.685,2.257077756746541
3.69,2.257077756746541
3.695,2.257077756746541
3.7,2.2859571299567296
3.705,2.269361143582042
3.71,2.26757579807159
3.715,2.2550166296504353
3.72,2.237744400060026
3.725,2.2425654951416694
3.73,2.244905343216057
3.735,2.262741699796952
3.74,2.2425654951416694
3.745,2.18091723822799
3.75,2.184856974723976
3.755,2.184856974723976
3.76,2.1674639558710074
3.765,2.157104540813914
3.77,2.130821437849733
3.775,2.148115453135608
3.78,2.1403504385964465
3.785,2.135415650406262
3.79,2.1381300241098535
3.795,2.1381300241098535
3.8,2.1324868112136124
3.805,2.1264054176003198
3.81,2.1198820721917513
3.815,2.1065611787935317
3.82,2.0946360065653424
3.825,2.0923431840881164
3.83,2.078917987800384
3.835,2.0696859665176266
3.84,2.0657928260113607
3.845,2.0611647192788847
3.85,2.0517309765171463
3.855,2.0420333004140745
3.86,2.0518284528683193
3.865,2.0518284528683193
3.87,2.0615285591036563
3.875,2.0416659863944444
3.88,2.0065891457894423
3.885,2.0065891457894423
3.89,2.021163031524178
3.895,2.021163031524178
3.9,2.020791923974362
3.905,2.0099751242241792
3.91,2.0237588789181395
3.915,2.0175232340669593
3.92,2.0168044030098717
3.925,2.014348529922266
3.93,2.0034719863277335
3.935,1.9964718881066164
3.94,2.00187412191676
3.945,1.9955951493226285
3.95,1.9892460883460343
3.955,1.9878631743658821
3.96,1.9949937343259998
3.965,1.988441600852284
3.97,1.9751202495038116
3.975,1.9683495624507346
3.98,1.95271605718804
3.985,1.9456618411224507
3.99,1.9343991315134548
3.995,1.9196614284815965
4.0,1.9196614284815965
4.005,1.9196614284815965
4.01,1.9196614284815965
4.015,1.8969449122207007
4.02,1.8947031429751728
4.025,1.8814887722226779
4.03,1.8788028103023473
4.035,1.8596773913773328
4.04,1.8674849396983106
4.045,1.8674849396983106
4.05,1.8691174387929728
4.055,1.880930620730068
4.06,1.8562327440275384
4.065,1.8562327440275384
4.07,1.8655830187906413
4.075,1.8655830187906413
4.08,1.872832080032803
4.085,1.8604031821086524
4.09,1.8604031821086524
4.095,1.8798670165732454
4.1,1.8632230140270387
4.105,1.8781639970992947
4.11,1.8563135511006748
4.115,1.8691976888494153
4.12,1.875526592720027
4.125,1.875526592720027
4.13,1.8879618640216247
4.135,1.9113084523435784
4.14,1.9113084523435784
4.145,1.8962067397834037
4.15,1.8915337691936667
4.155,1.8915337691936667
4.16,1.8915337691936667
4.165,1.9026297590440462
4.17,1.8567444627627145
4.175,1.8567444627627145
4.18,1.8463748265181674
4.185,1.808286481727936
4.19,1.8027479025088333
4.195,1.8027479025088333
4.2,1.8027479025088333
4.205,1.8027479025088333
4.21,1.8023318229449319
4.215,1.7949651807207847
4.22,1.7949651807207847
4.225,1.794435844492637
4.23,1.7932094133145748
4.235,1.7932094133145748
4.24,1.7932094133145748
4.245,1.7932094133145748
4.25,1.7932094133145748
4.255,1.797331355092878
4.26,1.8076227482525231
4.265,1.8012218075517532
4.27,1.7656726763474577
4.275,1.7759222955974168
4.28,1.7509711591000003
4.285,1.7484564621402512
4.29,1.7484564621402512
4.295,1.745709025009609
4.3,1.7296242366479486
4.305,1.7296242366479486
4.31,1.708800749063506
4.315,1.7186913626361189
4.32,1.7186913626361189
4.325,1.7186913626361189
4.33,1.6973803345155145
4.335,1.6973803345155145
4.34,1.6973803345155145
4.345,1.7012936254509388
4.35,1.7109938632268673
4.355,1.697174121886143
4.36,1.697174121886143
4.365,1.697174121886143
4.37,1.7162750362339945
4.375,1.6941074346097407
4.38,1.6857935816700709
4.385,1.6748432762500487
4.39,1.6695807857063996
4.395,1.6668533228811697
4.4,1.6668533228811697
4.405,1.6337380450978063
4.41,1.630828010551697
4.415,1.630828010551697
4.42,1.630828010551697
4.425,1.6216966424088082
4.43,1.609316625154914
4.435,1.609316625154914
4.44,1.6123275101541887
4.445,1.5840138888279993
4.45,1.583508762211311
4.455,1.5800000000000014
4.46,1.5800000000000014
4.465,1.5800000000000014
4.47,1.5727682601070017
4.475,1.5754047099079036
4.48,1.5588457268119889
4.485,1.5588457268119889
4.49,1.5574337867145411
4.495,1.5344054223053303
4.5,1.523515671071354
4.505,1.523515671071354
4.51,1.523515671071354
4.515,1.523515671071354
4.52,1.523515671071354
4.525,1.5256474035634824
4.53,1.5362291495737208
4.535,1.5090062955468404
4.54,1.5090062955468404
4.545,1.5090062955468404
4.55,1.5090062955468404
4.555,1.4739063742314156
4.56,1.4739063742314156
4.565,1.4739063742314156
4.57,1.461882348207271
4.575,1.4634206503941358
4.58,1.445683229480097
4.585,1.4331433982682973
4.59,1.4331433982682973
4.595,1.4331433982682973
4.6,1.4331433982682973
4.605,1.4331433982682973
4.61,1.4157683426323668
4.615,1.4097872179871698
4.62,1.3975335416368355
4.625,1.3975335416368355
4.63,1.3975335416368355
4.635,1.3840520221436754
4.64,1.3840520221436754
4.645,1.3638181696985852
4.65,1.3638181696985852
4.655,1.3718236038208422
4.66,1.3718236038208422
4.665,1.3718236038208422
4.67,1.3592277219068198
4.675,1.337572427945493
4.68,1.3378714437493604
4.685,1.3378714437493604
4.69,1.3453624047073711
4.695,1.322837858545029
4.7,1.322837858545029
4.705,1.322837858545029
4.71,1.322837858545029
4.715,1.3075167302944921
4.72,1.3075167302944921
4.725,1.3075167302944921
4.73,1.3075167302944921
4.735,1.3075167302944921
4.74,1.314952470623939
4.745,1.314952470623939
4.75,1.3070577645995611
4.755,1.3070577645995611
4.76,1.306713434537199
4.765,1.306713434537199
4.77,1.298614646459835
4.775,1.298614646459835
4.78,1.298114016564029
4.785,1.304568894309535
4.79,1.2961481396815717
4.795,1.2953377937819917
4.8,1.2953377937819917
4.805,1.2953377937819917
4.81,1.2953377937819917
4.815,1.2953377937819917
4.82,1.2953377937819917
4.825,1.2953377937819917
4.83,1.2944496900227513
4.835,1.2944496900227513
4.84,1.2944496900227513
4.845,1.2857293649909365
4.85,1.2924395537122813
4.855,1.2924395537122813
4.86,1.2924395537122813
4.865,1.274519517308385
4.87,1.2057777573002424
4.875,1.2057777573002424
4.88,1.2057777573002424
4.885,1.2057777573002424
4.89,1.2057777573002424
4.895,1.2057777573002424
4.9,1.212435565298215
4.905,1.212435565298215
4.91,1.2006664815842905
4.915,1.2006664815842905
4.92,1.2006664815842905
4.925,1.1987910576910403
4.93,1.1714947716485973
4.935,1.1714947716485973
4.94,1.1779218989389746
4.945,1.1779218989389746
4.95,1.1779218989389746
4.955,1.1779218989389746
4.96,1.158619868636819
4.965,1.1563304026099124
4.97,1.1563304026099124
4.975,1.1563304026099124
4.98,1.1563304026099124
4.985,1.1563304026099124
4.99,1.1625833303466895
4.995,1.1601293031382327
5.0,1.1601293031382327
5.005,1.1661903789690604
