time,healthy sentinels upper
1071.0,20.0314083888646
1072.0,20.018989137436222
1073.0,19.931028024152205
1074.0,19.910162334810327
1075.0,19.86786284518105
1076.0,19.852988159880493
1077.0,19.842434138583627
1078.0,19.82777603622398
1079.0,19.82601340248815
1080.0,19.802510140605428
1081.0,19.77469524348689
1082.0,19.77469524348689
1083.0,19.73788745012209
1084.0,19.73788745012209
1085.0,19.70735916228191
1086.0,19.672321232384473
1087.0,19.641403674913256
1088.0,19.640429164787296
1089.0,19.64002141322714
1090.0,19.64002141322714
1091.0,19.64002141322714
1092.0,19.60525564420302
1093.0,19.60525564420302
1094.0,19.532331297727865
1095.0,19.532331297727865
1096.0,19.501086828130937
1097.0,19.498459612495264
1098.0,19.47576812269137
1099.0,19.450815145167212
1100.0,19.450815145167212
1101.0,19.448079860419085
1102.0,19.448079860419085
1103.0,19.438806787011146
1104.0,19.38629198376256
1105.0,19.383433501203207
1106.0,19.36460638925848
1107.0,19.32098028747674
1108.0,19.30543157586778
1109.0,19.239584226163252
1110.0,19.201841733335343
1111.0,19.19117052843142
1112.0,19.167274898667692
1113.0,19.138903376909845
1114.0,19.117016567887372
1115.0,19.1093310912896
1116.0,19.11356847881648
1117.0,19.11356847881648
1118.0,19.103623021148227
1119.0,19.0910759611204
1120.0,19.0570733007021
1121.0,19.06446406014891
1122.0,19.052210796555404
1123.0,19.01453822806193
1124.0,19.01453822806193
1125.0,18.978903376909845
1126.0,18.97967176064102
1127.0,18.978888754371805
1128.0,18.95618577905431
1129.0,18.927417574191388
1130.0,18.90667635657891
1131.0,18.8596052460712
1132.0,18.8596052460712
1133.0,18.812807501974962
1134.0,18.81986841915422
1135.0,18.82465845719656
1136.0,18.833734863920643
1137.0,18.833734863920643
1138.0,18.819327499755254
1139.0,18.785171006596823
1140.0,18.770335485654694
1141.0,18.770335485654694
1142.0,18.755267559828297
1143.0,18.755267559828297
1144.0,18.737947709298364
1145.0,18.70735916228191
1146.0,18.70735916228191
1147.0,18.670335485654697
1148.0,18.648513860237376
1149.0,18.61519230368573
1150.0,18.584302335859366
1151.0,18.531476785460036
1152.0,18.531476785460036
1153.0,18.504690570016766
1154.0,18.49532512505942
1155.0,18.49532512505942
1156.0,18.477482895425005
1157.0,18.454854871734696
1158.0,18.398766352215105
1159.0,18.37984615124512
1160.0,18.325483399593907
1161.0,18.300132741413684
1162.0,18.276311964502668
1163.0,18.26685321166923
1164.0,18.26685321166923
1165.0,18.236813035758733
1166.0,18.210387151561246
1167.0,18.13262786290118
1168.0,18.115533487753165
1169.0,18.048231629827356
1170.0,18.048231629827356
1171.0,18.047471191587416
1172.0,18.045825791497023
1173.0,18.04717544887399
1174.0,18.04717544887399
1175.0,18.04717544887399
1176.0,18.044016057063132
1177.0,18.043050188902857
1178.0,18.006602277893595
1179.0,18.006602277893595
1180.0,17.997777228809802
1181.0,17.98439785098963
1182.0,17.975019294336022
1183.0,17.93703442537247
1184.0,17.90640343636394
1185.0,17.904997237568217
1186.0,17.88808587789121
1187.0,17.886632302275057
1188.0,17.886632302275057
1189.0,17.87852072977479
1190.0,17.863759498470273
1191.0,17.863759498470273
1192.0,17.854656202618635
1193.0,17.854656202618635
1194.0,17.854656202618635
1195.0,17.813925286739384
1196.0,17.785729685633616
1197.0,17.77189119727576
1198.0,17.73915547630886
1199.0,17.73078881975149
1200.0,17.716635916254486
1201.0,17.712598810418626
1202.0,17.660488862334848
1203.0,17.649722213648303
1204.0,17.61283874627167
1205.0,17.610877692184047
1206.0,17.610877692184047
