time,detectable sentinels lower
2471.0,88.7408722035958
2472.0,88.7408722035958
2473.0,88.7408722035958
2474.0,88.7408722035958
2475.0,88.7408722035958
2476.0,88.7408722035958
2477.0,88.7408722035958
2478.0,88.7408722035958
2479.0,88.7408722035958
2480.0,88.7408722035958
2481.0,88.7408722035958
2482.0,88.7408722035958
2483.0,88.7408722035958
2484.0,88.7408722035958
2485.0,88.7408722035958
2486.0,88.7408722035958
2487.0,88.76452193117515
2488.0,88.76452193117515
2489.0,88.76452193117515
2490.0,88.76452193117515
2491.0,88.76452193117515
2492.0,88.76452193117515
2493.0,88.76452193117515
2494.0,88.76452193117515
2495.0,88.7677995396539
2496.0,88.7677995396539
2497.0,88.7677995396539
2498.0,88.7677995396539
2499.0,88.7677995396539
2500.0,88.7677995396539
2501.0,88.7677995396539
2502.0,88.7677995396539
2503.0,88.7677995396539
2504.0,88.7677995396539
2505.0,88.7677995396539
2506.0,88.79446197503233
2507.0,88.79446197503233
2508.0,88.79446197503233
2509.0,88.79446197503233
2510.0,88.79446197503233
2511.0,88.79446197503233
2512.0,88.79446197503233
2513.0,88.79446197503233
2514.0,88.79446197503233
2515.0,88.79446197503233
2516.0,88.79446197503233
2517.0,88.79446197503233
2518.0,88.79446197503233
2519.0,88.80948684213064
2520.0,88.80948684213064
2521.0,88.80948684213064
2522.0,88.80948684213064
2523.0,88.81868060715506
2524.0,88.81912291948395
2525.0,88.81912291948395
2526.0,88.81912291948395
2527.0,88.81912291948395
2528.0,88.81912291948395
2529.0,88.81912291948395
2530.0,88.81912291948395
2531.0,88.81912291948395
2532.0,88.83422775934929
2533.0,88.83766161813301
2534.0,88.83766161813301
2535.0,88.83766161813301
2536.0,88.83766161813301
