time,undetectable sentinels lower
2079.0,-0.23166247903553985
2080.0,-0.23166247903553985
2081.0,-0.23166247903553985
2082.0,-0.23166247903553985
2083.0,-0.23166247903553985
2084.0,-0.23166247903553985
2085.0,-0.23166247903553985
2086.0,-0.23166247903553985
2087.0,-0.23166247903553985
2088.0,-0.23166247903553985
2089.0,-0.22921779399024758
2090.0,-0.22921779399024758
2091.0,-0.23166247903553985
2092.0,-0.23166247903553985
2093.0,-0.23166247903553985
2094.0,-0.23166247903553985
2095.0,-0.23166247903553985
2096.0,-0.23166247903553985
2097.0,-0.23166247903553985
2098.0,-0.23166247903553985
2099.0,-0.23166247903553985
2100.0,-0.23166247903553985
2101.0,-0.23166247903553985
2102.0,-0.28736632972611065
2103.0,-0.28736632972611065
2104.0,-0.28736632972611065
2105.0,-0.28736632972611065
2106.0,-0.28736632972611065
2107.0,-0.28693979898751615
2108.0,-0.28693979898751615
2109.0,-0.28693979898751615
2110.0,-0.28693979898751615
2111.0,-0.28605288125429434
2112.0,-0.28605288125429434
2113.0,-0.28693979898751615
2114.0,-0.28693979898751615
2115.0,-0.28693979898751615
2116.0,-0.23336569426778808
2117.0,-0.23336569426778808
2118.0,-0.23336569426778808
2119.0,-0.23336569426778808
2120.0,-0.23166247903553985
2121.0,-0.23166247903553985
2122.0,-0.23166247903553985
2123.0,-0.23166247903553985
2124.0,-0.23166247903553985
2125.0,-0.23166247903553985
2126.0,-0.23336569426778808
2127.0,-0.23336569426778808
2128.0,-0.23336569426778808
2129.0,-0.23336569426778808
2130.0,-0.23336569426778808
2131.0,-0.23336569426778808
2132.0,-0.23336569426778808
2133.0,-0.23336569426778808
2134.0,-0.23336569426778808
2135.0,-0.2348287269390939
2136.0,-0.20496153618543855
2137.0,-0.20496153618543855
2138.0,-0.20496153618543855
2139.0,-0.20496153618543855
2140.0,-0.20630343441600457
2141.0,-0.20698703145794944
2142.0,-0.20698703145794944
2143.0,-0.20496153618543855
2144.0,-0.20496153618543855
2145.0,-0.20496153618543855
2146.0,-0.20496153618543855
2147.0,-0.20496153618543855
2148.0,-0.20496153618543855
2149.0,-0.20496153618543855
2150.0,-0.20496153618543855
2151.0,-0.20288975694324046
2152.0,-0.20496153618543855
2153.0,-0.20288975694324046
2154.0,-0.20288975694324046
2155.0,-0.20288975694324046
2156.0,-0.20288975694324046
2157.0,-0.20288975694324046
2158.0,-0.20288975694324046
2159.0,-0.20288975694324046
2160.0,-0.20288975694324046
2161.0,-0.20496153618543855
2162.0,-0.20496153618543855
2163.0,-0.20496153618543855
2164.0,-0.20288975694324046
2165.0,-0.20288975694324046
2166.0,-0.23440090293338717
2167.0,-0.23440090293338717
2168.0,-0.23440090293338717
2169.0,-0.23440090293338717
2170.0,-0.23440090293338717
2171.0,-0.23166247903553985
2172.0,-0.23166247903553985
2173.0,-0.23166247903553985
2174.0,-0.23166247903553985
2175.0,-0.23166247903553985
2176.0,-0.23166247903553985
2177.0,-0.23166247903553985
2178.0,-0.23166247903553985
2179.0,-0.23166247903553985
2180.0,-0.261348892552543
2181.0,-0.261348892552543
