time,detectable crops upper
1677.0,86.53594435827898
1678.0,86.52491028049955
1679.0,86.53955337869218
1680.0,86.55216880314133
1681.0,86.57592862634851
1682.0,86.57676941277298
1683.0,86.57676941277298
1684.0,86.57676941277298
1685.0,86.61869886476185
1686.0,86.63100184788918
1687.0,86.64684369298311
1688.0,86.64684369298311
1689.0,86.64148415988959
1690.0,86.68312404690732
1691.0,86.70480243521641
1692.0,86.76544458720527
1693.0,86.78299523624123
1694.0,86.77713370217708
1695.0,86.825638930201
1696.0,86.81743575583677
1697.0,86.85954988232818
1698.0,86.91468474101777
1699.0,86.96466714180809
1700.0,86.96466714180809
1701.0,86.99503637232561
1702.0,87.05199768429127
1703.0,87.05161483484608
1704.0,87.05312889631858
1705.0,87.05460958754395
1706.0,87.06541787149398
1707.0,87.11675626001465
1708.0,87.18396366434864
1709.0,87.18258187707872
1710.0,87.22607408790834
1711.0,87.23411314027987
1712.0,87.25761109642133
1713.0,87.24889851722571
1714.0,87.24889851722571
1715.0,87.24889851722571
1716.0,87.29949413853153
1717.0,87.30909348715737
1718.0,87.30995117164217
1719.0,87.30995117164217
1720.0,87.32603564421558
1721.0,87.36273364523278
1722.0,87.38897249943665
1723.0,87.38897249943665
1724.0,87.40503687302265
1725.0,87.40503687302265
1726.0,87.45302670996318
1727.0,87.48561818894999
1728.0,87.48561818894999
1729.0,87.52983300315442
1730.0,87.549754896071
1731.0,87.58166313444069
1732.0,87.61586917184529
1733.0,87.63383189378334
1734.0,87.66160758977011
1735.0,87.67152236565843
1736.0,87.6852821315409
1737.0,87.68527285403644
1738.0,87.73422374117749
1739.0,87.73207634732105
1740.0,87.73207634732105
1741.0,87.74947831967025
1742.0,87.74138321015117
1743.0,87.75865594797669
1744.0,87.76991089030292
1745.0,87.76991089030292
1746.0,87.76991089030292
1747.0,87.76991089030292
1748.0,87.79889315957551
1749.0,87.78767874619331
1750.0,87.8085555690856
1751.0,87.85122009041463
1752.0,87.8526533757055
1753.0,87.87531528307811
1754.0,87.86871497497118
1755.0,87.87800757273243
1756.0,87.89325591623601
1757.0,87.89325591623601
1758.0,87.89325591623601
1759.0,87.89325591623601
1760.0,87.91697119784438
1761.0,87.94009940259633
1762.0,87.95722145631895
1763.0,87.9992884875247
1764.0,87.9992884875247
1765.0,88.00049502524257
1766.0,88.04947729060896
1767.0,88.07740090991445
1768.0,88.07740090991445
1769.0,88.08049307267055
1770.0,88.08158078074429
1771.0,88.08158078074429
1772.0,88.13601022413444
1773.0,88.17148017736028
1774.0,88.16464354699521
1775.0,88.21077445100251
1776.0,88.21077445100251
1777.0,88.2077893038136
1778.0,88.2077893038136
1779.0,88.20758325042618
1780.0,88.21117808040857
1781.0,88.24039524148066
1782.0,88.28330601085554
1783.0,88.29191892890864
1784.0,88.29191892890864
1785.0,88.286714912051
1786.0,88.30975344568155
1787.0,88.33404366621689
1788.0,88.36739619058709
1789.0,88.37191892890866
1790.0,88.37191892890866
1791.0,88.3744457825461
1792.0,88.39370417777342
1793.0,88.39370417777342
1794.0,88.39018811530819
1795.0,88.40840884073242
1796.0,88.42659649074209
1797.0,88.42659649074209
1798.0,88.42659649074209
1799.0,88.42896234419669
1800.0,88.42896234419669
1801.0,88.43525469190227
1802.0,88.46162029393751
1803.0,88.46162029393751
1804.0,88.45994059370999
1805.0,88.464391720953
1806.0,88.47667882403482
1807.0,88.48477860208786
1808.0,88.5168243963831
1809.0,88.53090449124211
1810.0,88.5349278601787
1811.0,88.56079358831524
1812.0,88.57471010068963
1813.0,88.578690306022
1814.0,88.5886009963084
1815.0,88.59034928922127
1816.0,88.59418824585967
1817.0,88.59418824585967
1818.0,88.62177613227088
1819.0,88.62555691207282
1820.0,88.6492728557033
1821.0,88.68860099630841
1822.0,88.7059805400736
1823.0,88.70967195749385
1824.0,88.74083326445142
1825.0,88.75637493652621
1826.0,88.78219075703025
1827.0,88.83637493652623
1828.0,88.83637493652623
1829.0,88.86112858676158
1830.0,88.85464000699156
1831.0,88.87193415268386
1832.0,88.87730086455038
1833.0,88.89058528347651
1834.0,88.90121257750059
1835.0,88.91245466944314
1836.0,88.91298314379772
1837.0,88.93932266346765
1838.0,88.93932266346765
1839.0,88.93932266346765
1840.0,88.96439172095299
1841.0,88.9735275900704
1842.0,89.0036494723563
1843.0,89.00677476169027
1844.0,89.00788225796906
1845.0,89.01996015920446
1846.0,89.02795367390713
1847.0,89.04289337608532
1848.0,89.0667220373467
1849.0,89.07162648249049
1850.0,89.08448900686798
1851.0,89.11214097771061
1852.0,89.1464898288965
1853.0,89.153255916236
1854.0,89.16597254270256
1855.0,89.19730086455037
1856.0,89.22327924915754
1857.0,89.23785668712401
1858.0,89.25820685105745
1859.0,89.27721038028106
1860.0,89.27721038028106
1861.0,89.29365404859848
1862.0,89.32198373658623
1863.0,89.32198373658623
1864.0,89.31098792654701
1865.0,89.3173845468468
1866.0,89.3173845468468
1867.0,89.3173845468468
1868.0,89.3173845468468
1869.0,89.3404399806417
1870.0,89.3404399806417
1871.0,89.35074994375843
1872.0,89.38329233139262
1873.0,89.40151371600237
1874.0,89.42394267483219
1875.0,89.46656940666296
1876.0,89.46656940666296
1877.0,89.46656940666296
1878.0,89.5048980089152
1879.0,89.5048980089152
1880.0,89.52095608425327
1881.0,89.53691754457938
1882.0,89.5289098811641
1883.0,89.5289098811641
1884.0,89.52870465081028
1885.0,89.53256473059929
1886.0,89.57594212184989
1887.0,89.58170996740559
1888.0,89.59348972050813
1889.0,89.60122721267092
1890.0,89.60122721267092
1891.0,89.64842660565432
1892.0,89.65809582907146
1893.0,89.65809582907146
1894.0,89.65809582907146
1895.0,89.65809582907146
1896.0,89.66331881141758
1897.0,89.67849071650535
1898.0,89.70766009285488
1899.0,89.73357733897639
1900.0,89.73357733897639
1901.0,89.73357733897639
1902.0,89.73697488393879
1903.0,89.75043344880264
1904.0,89.75043344880264
1905.0,89.76789693934968
1906.0,89.76789693934968
1907.0,89.76647349128649
1908.0,89.76647349128649
1909.0,89.77783791165393
1910.0,89.77783791165393
1911.0,89.75471260604321
1912.0,89.76310105953365
1913.0,89.79692367986297
1914.0,89.80204039151046
1915.0,89.82140509426783
1916.0,89.82648550390195
1917.0,89.85288102848013
1918.0,89.86197516280366
1919.0,89.86197516280366
1920.0,89.86901212057985
