time,infected lower
2.95,33.98347217211534
2.955,34.08014778384894
2.96,34.160411414406525
2.965,34.25665967025748
2.97,34.2059966164596
2.975,34.271577432703495
2.98,34.3694450603597
2.985,34.452990974534586
2.99,34.565727672301364
2.995,34.54315874255887
3.0,34.61828797521889
3.005,34.66315185207665
3.01,34.66511230636027
3.015,34.741102694620736
3.02,34.74976333122993
3.025,34.749773966532985
3.03,34.87242514679043
3.035,34.897088562608175
3.04,34.98062399320042
3.045,35.05176304288121
3.05,35.071854236765176
3.055,35.12252040886295
3.06,35.26651352061224
3.065,35.17437954786128
3.07,35.24
3.075,35.35796987368825
3.08,35.42688945068966
3.085,35.4710934448062
3.09,35.47490086349684
3.095,35.46048439813352
3.1,35.450734675450704
3.105,35.424312327854075
3.11,35.40215066197169
3.115,35.46468809208533
3.12,35.518496301318734
3.125,35.56696061161976
3.13,35.702941407804275
3.135,35.88059327503942
3.14,35.85410376983209
3.145,35.87598442999473
3.15,35.86165252480912
3.155,35.81420917995741
3.16,35.90729584162612
3.165,35.81275416892716
3.17,35.755536712121994
3.175,35.79682566339717
3.18,35.888730159398065
3.185,35.90778055359635
3.19,35.92392405615633
3.195,35.96276886359465
3.2,36.16247635270695
3.205,36.2982953506593
3.21,36.442847474936485
3.215,36.69576355249433
3.22,36.76718704263193
3.225,36.84179248830964
3.23,36.93265166303799
3.235,36.94917828359791
3.24,36.89782667888984
3.245,36.86519344143024
3.25,36.80576496608134
3.255,36.747631588234285
3.26,36.81748141327114
3.265,36.82589397697767
3.27,36.76895457467685
3.275,36.932208441055195
3.28,36.88273519599833
3.285,36.94240883542848
3.29,37.018025446115715
3.295,37.07889479697182
3.3,37.029643426496165
3.305,37.08303775034145
3.31,37.187053612082494
3.315,37.06062303031064
3.32,37.101232916756686
3.325,37.05641086531284
3.33,37.061355090238166
3.335,37.224587178573124
3.34,37.364545041005734
3.345,37.39258856730029
3.35,37.538832576938105
3.355,37.62001058201355
3.36,37.61973489051651
3.365,37.667484294412034
3.37,37.82187740678626
3.375,38.00430428604637
3.38,38.16776287167578
3.385,38.18389134840107
3.39,38.31222499869363
3.395,38.41852759978714
3.4,38.37780500577942
3.405,38.37377821513546
3.41,38.38251472535319
3.415,38.34769143349549
3.42,38.28442622738379
3.425,38.422795564746366
3.43,38.352728669985204
3.435,38.40778055359637
3.44,38.457630329844235
3.445,38.50411309557798
3.45,38.37660668921697
3.455,38.36074548870483
3.46,38.28017021353651
3.465,38.39255466577133
3.47,38.40517312363947
3.475,38.30186179431591
3.48,38.429210824579926
3.485,38.371246022308995
3.49,38.35462931171279
3.495,38.437645636492995
3.5,38.436205074665736
3.505,38.42956557006208
3.51,38.46702964767361
3.515,38.51450724705833
3.52,38.52792013756918
3.525,38.596257059080386
3.53,38.65780526811692
3.535,38.686210882630164
3.54,38.75309218497081
3.545,38.786635791499165
3.55,38.88611833157283
3.555,38.941246047727226
3.56,38.96150618064343
3.565,39.00255211809555
