time,susceptible lower
3.535,23.30242737515049
3.54,23.34978345335787
3.545,23.184523855195422
3.55,23.10929583587933
3.555,23.112269966282902
3.56,23.06507794940778
3.565,22.930080437788618
3.57,22.963466367641356
3.575,22.88060937688711
3.58,22.975543277208594
3.585,22.832440553072196
3.59,22.85329616928399
3.595,22.927516306982312
3.6,22.979786685375025
3.605,22.93973599709264
3.61,22.872335871659033
3.615,22.777997545536945
3.62,22.965298064259848
3.625,22.77235179132008
3.63,22.81758594911462
3.635,22.752367752139858
3.64,22.6094884254089
3.645,22.652346456500265
3.65,22.651140959980275
3.655,22.617372060547236
3.66,22.741369031103197
3.665,22.788125929339664
3.67,22.813567647784296
3.675,22.8429760908148
3.68,22.858754965599953
3.685,22.501132727607505
3.69,22.629665805051463
3.695,22.565730235533838
3.7,22.467879625276517
3.705,22.49771258928914
3.71,22.518558390505834
3.715,22.491716904766587
3.72,22.430603010548296
3.725,22.616348603818523
3.73,22.74624306753917
3.735,22.980310234199514
3.74,22.952491975310764
3.745,22.98178346039402
3.75,22.96906232204241
3.755,22.904044220904126
3.76,22.867008248859342
3.765,22.83912585311698
3.77,22.757981604034484
3.775,22.81553994314605
3.78,22.893001632571558
3.785,23.137984061085387
3.79,23.176523895412853
3.795,23.077533715903392
3.8,23.16134595597569
3.805,23.11932706772671
3.81,23.126513212859994
3.815,23.03781455199001
3.82,22.98881036914281
3.825,23.165156092621157
3.83,23.100713341482376
3.835,23.198407642901525
3.84,23.226314648034432
3.845,23.230260842413237
3.85,23.316563322420595
3.855,23.356504807855583
3.86,23.234686128545356
3.865,23.221637438471067
3.87,23.186014785682943
3.875,23.01081476213108
3.88,23.03326269929705
3.885,23.063477788487944
3.89,23.149067826066045
3.895,23.17086885581171
3.9,23.093582472454724
3.905,23.00142478156659
3.91,22.754842434271218
3.915,22.86473332445363
3.92,22.80851193946862
3.925,22.866926802060778
3.93,22.93971975661437
3.935,23.081283515697073
3.94,23.049907089078886
3.945,23.08987922755645
3.95,23.17491123777589
3.955,23.012111035002363
3.96,22.847841069592988
3.965,22.7612044546012
3.97,22.548367789144756
3.975,22.508709623712004
3.98,22.52412146244686
3.985,22.41651172611565
3.99,22.452388817904417
3.995,22.5340643525021
4.0,22.487462446400347
4.005,22.58778137593596
4.01,22.716790476716035
4.015,22.736813233566835
4.02,22.65567965244867
4.025,22.739004838378406
4.03,22.70897254486818
4.035,22.686775769081905
4.04,22.678538165304072
4.045,22.712858894072596
4.05,22.811989861628398
4.055,22.638518846205343
4.06,22.441079469288997
4.065,22.346801568180673
4.07,22.566959359914406
4.075,22.594782350541877
4.08,22.696392199870164
4.085,22.640681364909092
4.09,22.57029270267476
4.095,22.655585264439136
4.1,22.43971975661437
4.105,22.24241680874624
4.11,22.339557528787637
4.115,22.241923987142304
4.12,22.187939723175177
4.125,22.139149105650823
4.13,22.061021833928628
4.135,22.25380432238103
4.14,22.303952426861795
4.145,22.31111996052073
4.15,22.16005502073684
4.155,22.180655639401767
4.16,22.100628032933933
4.165,22.009356074884284
4.17,22.066590214268373
4.175,22.16579936532959
4.18,22.085770918984252
4.185,22.301573902408382
4.19,22.266747062686193
4.195,22.268485455913783
4.2,22.251088358293597
4.205,22.030848362871176
4.21,22.07982675086678
4.215,22.157095727344384
4.22,22.079771628102208
4.225,22.140686086996375
4.23,22.12204733489175
4.235,22.19583393597533
4.24,22.125810295973004
4.245,22.30271742127791
4.25,22.18793989764618
4.255,22.302349463616743
4.26,22.410906278518777
4.265,22.346515362845594
4.27,22.297300738584738
4.275,22.40369053579063
4.28,22.35852785302836
4.285,22.48241495588072
4.29,22.38493491857811
4.295,22.421819559402657
4.3,22.450267178049415
4.305,22.431756018205846
4.31,22.35485488429123
4.315,22.562433773540338
4.32,22.61539290004797
4.325,22.590885881820256
4.33,22.47115039592346
4.335,22.431849769987725
4.34,22.426588930559646
4.345,22.235840324142977
4.35,22.247622063181872
4.355,22.145573596980682
4.36,22.126212303702893
4.365,22.093995702205
4.37,22.036306029354826
4.375,21.93281909223976
4.38,22.069458809109204
4.385,22.265976090624005
4.39,22.375155318502067
4.395,22.47071830819785
4.4,22.727698710327974
4.405,22.63244410847357
4.41,22.579454555856977
4.415,22.468664636792013
4.42,22.40121956401869
4.425,22.384777953650453
4.43,22.292659226816472
4.435,22.265480407098032
4.44,22.210282429559495
4.445,22.105401713536907
4.45,22.03356441950926
4.455,21.906471225738798
4.46,22.14718450547834
4.465,22.21376967260919
4.47,22.25737306274562
4.475,22.110491297608828
4.48,22.07466254321161
4.485,22.130338927843187
4.49,22.006668217054354
4.495,22.04136656858829
4.5,22.115271340836877
4.505,22.07934738336521
4.51,22.129285732237108
4.515,22.074359372943356
4.52,22.158925076218562
4.525,22.02513454161455
4.53,22.077179406056068
4.535,22.244391617787066
4.54,22.141257117950047
4.545,22.126433053038475
4.55,22.138414464902098
4.555,22.171610380314476
4.56,22.1941708119941
4.565,22.21415905978092
4.57,22.263827154584646
4.575,22.194543944041726
4.58,22.265339031875403
4.585,22.12996126765846
4.59,22.15677978751827
4.595,22.12996126765846
4.6,22.34664699867627
4.605,22.178746534196357
4.61,22.14123505735239
