time,infected STD
3.84,14.803685351965568
3.845,14.759739157586765
3.85,14.783436677579406
3.855,14.793495192144416
3.86,14.775313871454644
3.865,14.778362561528933
3.87,14.743985214317059
3.875,14.789185237868917
3.88,14.78673730070295
3.885,14.806522211512055
3.89,14.750932173933954
3.895,14.78913114418829
3.9,14.806417527545275
3.905,14.80857521843341
3.91,14.835157565728784
3.915,14.76526667554637
3.92,14.751488060531383
3.925,14.693073197939224
3.93,14.63028024338563
3.935,14.568716484302927
3.94,14.53009291092111
3.945,14.490120772443545
3.95,14.505088762224108
3.955,14.517888964997637
3.96,14.52215893040701
3.965,14.5287955453988
3.97,14.551632210855244
3.975,14.531290376287995
3.98,14.555878537553138
3.985,14.593488273884347
3.99,14.587611182095582
3.995,14.575935647497898
4.0,14.56253755359965
4.005,14.582218624064039
4.01,14.58320952328396
4.015,14.593186766433162
4.02,14.584320347551335
4.025,14.570995161621594
4.03,14.55102745513182
4.035,14.563224230918097
4.04,14.571461834695928
4.045,14.567141105927407
4.05,14.598010138371597
4.055,14.651481153794656
4.06,14.728920530711004
4.065,14.743198431819328
4.07,14.653040640085592
4.075,14.645217649458127
4.08,14.553607800129836
4.085,14.529318635090911
4.09,14.519707297325244
4.095,14.544414735560867
4.1,14.63028024338563
4.105,14.687583191253761
4.11,14.690442471212362
4.115,14.708076012857699
4.12,14.732060276824825
4.125,14.690850894349177
4.13,14.678978166071373
4.135,14.626195677618973
4.14,14.546047573138207
4.145,14.50888003947927
4.15,14.539944979263161
4.155,14.489344360598235
4.16,14.48937196706607
4.165,14.520643925115717
4.17,14.533409785731628
4.175,14.464200634670412
4.18,14.414229081015746
4.185,14.358426097591614
4.19,14.373252937313806
4.195,14.361514544086221
4.2,14.378911641706406
4.205,14.439151637128822
4.21,14.43017324913322
4.215,14.462904272655614
4.22,14.450228371897795
4.225,14.429313913003625
4.23,14.407952665108251
4.235,14.404166064024672
4.24,14.454189704026994
4.245,14.387282578722086
4.25,14.442060102353821
4.255,14.427650536383252
4.26,14.399093721481226
4.265,14.393484637154408
4.27,14.412699261415264
4.275,14.386309464209369
4.28,14.401472146971638
4.285,14.36758504411928
4.29,14.405065081421887
4.295,14.398180440597345
4.3,14.409732821950586
4.305,14.378243981794158
4.31,14.385145115708776
4.315,14.297566226459661
4.32,14.28460709995203
4.325,14.27911411817974
4.33,14.298849604076546
4.335,14.298150230012272
4.34,14.293411069440353
4.345,14.354159675857026
4.35,14.362377936818126
4.355,14.404426403019313
4.36,14.40378769629711
4.365,14.426004297795005
4.37,14.40369397064517
4.375,14.34718090776024
4.38,14.320541190890797
4.385,14.304023909375996
4.39,14.24484468149793
4.395,14.269281691802153
4.4,14.232301289672026
4.405,14.257555891526431
4.41,14.300545444143028
4.415,14.341335363207987
4.42,14.34878043598131
4.425,14.35522204634955
4.43,14.30734077318353
4.435,14.284519592901963
4.44,14.339717570440502
4.445,14.344598286463098
4.45,14.376435580490734
4.455,14.383528774261203
4.46,14.332815494521657
4.465,14.33623032739081
4.47,14.35262693725438
4.475,14.349508702391173
4.48,14.335337456788386
4.485,14.30966107215681
4.49,14.33333178294565
4.495,14.268633431411711
