time,infected upper
3.565,77.06991956221138
3.57,77.03653363235864
3.575,77.11939062311289
3.58,77.0244567227914
3.585,77.16755944692781
3.59,77.146703830716
3.595,77.07248369301769
3.6,77.02021331462498
3.605,77.06026400290736
3.61,77.12766412834097
3.615,77.22200245446305
3.62,77.03470193574016
3.625,77.22764820867992
3.63,77.18241405088538
3.635,77.24763224786014
3.64,77.3905115745911
3.645,77.34765354349973
3.65,77.34885904001973
3.655,77.38262793945276
3.66,77.25863096889681
3.665,77.21187407066034
3.67,77.1864323522157
3.675,77.1570239091852
3.68,77.14124503440004
3.685,77.4988672723925
3.69,77.37033419494854
3.695,77.43426976446617
3.7,77.53212037472349
3.705,77.50228741071086
3.71,77.48144160949417
3.715,77.50828309523341
3.72,77.5693969894517
3.725,77.38365139618148
3.73,77.25375693246083
3.735,77.01968976580048
3.74,77.04750802468924
3.745,77.01821653960597
3.75,77.03093767795758
3.755,77.09595577909587
3.76,77.13299175114066
3.765,77.16087414688302
3.77,77.24201839596552
3.775,77.18446005685395
3.78,77.10699836742845
3.785,76.86201593891461
3.79,76.82347610458714
3.795,76.9224662840966
3.8,76.83865404402431
3.805,76.88067293227328
3.81,76.87348678714001
3.815,76.96218544800999
3.82,77.01118963085719
3.825,76.83484390737884
3.83,76.89928665851762
3.835,76.80159235709847
3.84,76.77368535196557
3.845,76.76973915758677
3.85,76.68343667757941
3.855,76.64349519214441
3.86,76.76531387145465
3.865,76.77836256152894
3.87,76.81398521431706
3.875,76.98918523786892
3.88,76.96673730070295
3.885,76.93652221151206
3.89,76.85093217393396
3.895,76.8291311441883
3.9,76.90641752754527
3.905,76.9985752184334
3.91,77.24515756572877
3.915,77.13526667554636
3.92,77.19148806053138
3.925,77.13307319793923
3.93,77.06028024338563
3.935,76.91871648430293
3.94,76.95009291092111
3.945,76.91012077244355
3.95,76.82508876222411
3.955,76.98788896499764
3.96,77.15215893040701
3.965,77.2387955453988
3.97,77.45163221085524
3.975,77.49129037628799
3.98,77.47587853755314
3.985,77.58348827388434
3.99,77.54761118209558
3.995,77.4659356474979
4.0,77.51253755359966
4.005,77.41221862406404
4.01,77.28320952328396
4.015,77.26318676643317
4.02,77.34432034755133
4.025,77.2609951616216
4.03,77.29102745513183
4.035,77.3132242309181
4.04,77.32146183469592
4.045,77.2871411059274
4.05,77.1880101383716
4.055,77.36148115379466
4.06,77.558920530711
4.065,77.65319843181932
4.07,77.4330406400856
4.075,77.40521764945812
4.08,77.30360780012984
4.085,77.35931863509091
