time,recovered STD
2.45,13.520570409966512
2.455,13.563077172495785
2.46,13.578286292679843
2.465,13.595698681491143
2.47,13.609442309302803
2.475,13.609668779254239
2.48,13.6104418724224
2.485,13.664986369611443
2.49,13.674324113913885
2.495,13.705316093899928
2.5,13.736129826879724
2.505,13.72942764821852
2.51,13.674751584821523
2.515,13.67424639049497
2.52,13.649500109001615
2.525,13.610660517069515
2.53,13.621174740744175
2.535,13.64229573673121
2.54,13.69699272597309
2.545,13.706587812942649
2.55,13.68672311501014
2.555,13.722195532366698
2.56,13.688594419261793
2.565,13.705540979635888
2.57,13.735557251175461
2.575,13.74641664821721
2.58,13.772640275231154
2.585,13.747475830882301
2.59,13.753597390259202
2.595,13.755459596881414
2.6,13.72627664862176
2.605,13.701523499248045
2.61,13.667902670005658
2.615,13.67133144331171
2.62,13.684307900220809
2.625,13.74084106403196
2.63,13.716524870471599
2.635,13.68713466859607
2.64,13.720669642105007
2.645,13.685449550042462
2.65,13.677557016788382
2.655,13.654132263808055
2.66,13.613026339881257
2.665,13.625715124649178
2.67,13.625231513145012
2.675,13.630238401195301
2.68,13.6806415506095
2.685,13.684797190378058
2.69,13.723605087316674
2.695,13.681286340063243
2.7,13.670888316923339
2.705,13.60451370209404
2.71,13.57956990799682
2.715,13.639677855012621
2.72,13.6340118488464
2.725,13.609254883044702
2.73,13.606810295873466
2.735,13.66216279788335
2.74,13.663671886768576
2.745,13.68493698435265
2.75,13.648254219320519
2.755,13.633926100270664
2.76,13.620534908651326
2.765,13.67437074775319
2.77,13.71158049553032
2.775,13.717067248252487
2.78,13.675800774945799
2.785,13.676849884583705
2.79,13.702345704991878
2.795,13.667614956036026
2.8,13.673096032238368
2.805,13.635165504519414
2.81,13.67085721979533
2.815,13.606427557162739
2.82,13.523572866037462
2.825,13.531052527653243
2.83,13.477101579287176
2.835,13.470483550752101
2.84,13.519650676158632
2.845,13.537617393992651
2.85,13.489201248560187
2.855,13.439835743901103
2.86,13.454433754347384
2.865,13.50140815272591
2.87,13.49421135287778
2.875,13.481288426340415
2.88,13.489398221757822
2.885,13.48537151798987
2.89,13.49538483481401
2.895,13.485560666015246
2.9,13.471193626056396
2.905,13.467863838075102
2.91,13.47372592321857
2.915,13.467761248596897
2.92,13.455492225002818
2.925,13.474175533705372
2.93,13.512054584263161
2.935,13.518730879777554
2.94,13.551757163681877
2.945,13.583560863436485
2.95,13.603412136901314
2.955,13.562309215909176
2.96,13.511267995420914
2.965,13.573949279929446
2.97,13.527431065105127
2.975,13.522731931156574
2.98,13.546925251149414
2.985,13.54301767203313
2.99,13.570754348174189
2.995,13.579828181781238
3.0,13.50490280712712
3.005,13.509450800102696
3.01,13.526598227289382
3.015,13.492612417940848
3.02,13.500526475407892
3.025,13.543119691442014
3.03,13.47617887878161
3.035,13.50455653039301
3.04,13.483519303385203
3.045,13.471422420125826
3.05,13.468621397722627
3.055,13.468905471605318
3.06,13.476399701746962
3.065,13.496471592845214
3.07,13.481595883624035
3.075,13.483787299113283
3.08,13.489949731410354
3.085,13.436023583146063
3.09,13.420257275698752
3.095,13.43636371611704
3.1,13.450033099250037
3.105,13.486853106524633
3.11,13.53270975012015
3.115,13.507751383309829
3.12,13.52168658405351
3.125,13.506028145198758
3.13,13.493723028313655
3.135,13.51977645541523
3.14,13.531963632421434
3.145,13.511110672157232
3.15,13.46083859903008
3.155,13.422411196565404
3.16,13.42511894488233
3.165,13.418158454098236
3.17,13.398294474451014
3.175,13.396430220422662
3.18,13.37786078201543
3.185,13.397152153824086
3.19,13.317409097000079
3.195,13.305201129098684
3.2,13.313817332334212
3.205,13.318949268160093
3.21,13.247274258063813
3.215,13.257731958762882
3.22,13.285568250270535
3.225,13.282119910649167
3.23,13.303403719977839
3.235,13.3009268917716
3.24,13.255639475087811
3.245,13.260657675284508
3.25,13.283936201096127
3.255,13.22125459107636
3.26,13.217274853544897
3.265,13.208217489368735
3.27,13.2656980123919
3.275,13.191494117731162
3.28,13.186127197663135
3.285,13.163531557978814
3.29,13.135590383461057
3.295,13.135655112007028
3.3,13.146136928547389
3.305,13.154324075985695
3.31,13.16217507055531
3.315,13.112551032490122
3.32,13.15488155417722
3.325,13.089674117343268
3.33,13.073295017659834
3.335,13.045804179724486
3.34,13.053370338831204
3.345,13.026106703084888
3.35,12.985312631530695
3.355,12.969145919512307
3.36,12.934048721293552
3.365,12.957060964768326
3.37,12.928048798772267
