time,recovered lower
2.335,26.796340981878664
2.34,26.9212140010222
2.345,27.04859597058715
2.35,27.177321382249374
2.355,27.36424663036607
2.36,27.418450290491098
2.365,27.458006908304295
2.37,27.59935808660267
2.375,27.766577141195658
2.38,27.862346551064384
2.385,27.948094924395296
2.39,28.021443485690533
2.395,28.140371244124502
2.4,28.239336451344492
2.405,28.426541933374743
2.41,28.47913460652964
2.415,28.551880842099578
2.42,28.680984238547197
2.425,28.779949201189048
2.43,28.846251487531028
2.435,29.00529689776043
2.44,29.047725049572307
2.445,29.131519850810474
2.45,29.386646084878848
2.455,29.478159940906277
2.46,29.627899274330467
2.465,29.74450750407587
2.47,29.844165938119875
2.475,30.019197200127206
2.48,30.234918952319866
2.485,30.32470435203804
2.49,30.43907794794179
2.495,30.542106586512443
2.5,30.6143856370378
2.505,30.786036269307253
2.51,30.943805116209404
2.515,31.08864020744317
2.52,31.329881334297355
2.525,31.52336010148719
2.53,31.646866496369228
2.535,31.739147562237864
2.54,31.859708304954744
2.545,31.963515279840855
2.55,32.12770987468058
2.555,32.17471168412815
2.56,32.373261250841296
2.565,32.480026030673386
2.57,32.522174707587425
2.575,32.66595448580341
2.58,32.81498859074823
2.585,32.95355509695275
2.59,33.06083559943152
2.595,33.18268473301549
2.6,33.3149604647803
2.605,33.44280639765917
2.61,33.6413756805098
2.615,33.76165824740994
2.62,33.82084673895445
2.625,33.88802491534948
2.63,34.07728956251809
2.635,34.19946326954826
2.64,34.24840252284344
2.645,34.51042673861733
2.65,34.62141205537657
2.655,34.83040381866617
2.66,34.974602526098124
2.665,35.10624363823742
2.67,35.261366424999316
2.675,35.38007087715522
2.68,35.443069789596684
2.685,35.5523162116838
2.69,35.585673263198785
2.695,35.834177577462526
2.7,35.957977662458106
2.705,36.12744506079256
2.71,36.286409473446476
2.715,36.33970358828635
2.72,36.469080934658756
2.725,36.62785851901715
2.73,36.712777332992516
2.735,36.75020833613726
2.74,36.92395697921081
2.745,37.02640322183292
2.75,37.1661787703702
2.755,37.314527507976756
2.76,37.4619393181528
2.765,37.53181481925712
2.77,37.59769785498514
2.775,37.68499460741762
2.78,37.901518812683065
2.785,38.10665527005547
2.79,38.20487078985348
2.795,38.353003600665005
2.8,38.39906891621524
2.805,38.54009222743935
2.81,38.58687473896756
2.815,38.744087906754785
2.82,38.93003538138522
2.825,39.04626705997562
2.83,39.22392934854787
2.835,39.2614752121345
2.84,39.36694726198569
2.845,39.431454770955796
2.85,39.65512864834703
2.855,39.828205493212295
2.86,39.9373188229722
2.865,40.055292878201925
2.87,40.18620101825624
2.875,40.32283528499979
2.88,40.438436829788564
2.885,40.53524703871116
2.89,40.59739867034063
2.895,40.73093417934558
2.9,40.91024967291268
2.905,41.006362966048606
2.91,41.11390294276082
2.915,41.24357895758867
2.92,41.33832220798688
2.925,41.371185291036895
2.93,41.44670830233478
2.935,41.56374334702657
2.94,41.69566551673049
2.945,41.756645322130524
2.95,41.860505388871886
2.955,42.00470109336918
2.96,42.14852581901207
2.965,42.20955587470973
2.97,42.37978542974023
2.975,42.51850518224549
2.98,42.61802320245883
2.985,42.77656995683285
2.99,42.88285389924849
2.995,42.976872849146595
3.0,43.1755095640069
3.005,43.26374507618596
3.01,43.3290718758034
3.015,43.4764597470076
3.02,43.561329194695205
3.025,43.62182876216623
3.03,43.81248091503282
3.035,43.9696702737307
3.04,44.12472811929521
3.045,44.250227064410254
3.05,44.43859509712273
3.055,44.50016669334313
3.06,44.59576524670665
3.065,44.73033253086612
3.07,44.86891958029349
3.075,44.94920239160837
3.08,45.06675129951748
3.085,45.24438878798796
3.09,45.40448499234248
3.095,45.41930638697575
3.1,45.48811123064687
3.105,45.55438400687743
3.11,45.64254798183862
3.115,45.74998057545306
3.12,45.79790104481247
3.125,45.947580102223924
3.13,46.0732872809647
3.135,46.12970808066724
3.14,46.22061368716619
3.145,46.32394087423452
3.15,46.497924287567855
3.155,46.63944447353769
3.16,46.72952023037541
3.165,46.839573504664656
3.17,46.98314882451806
3.175,47.05717802700002
3.18,47.18914952726292
3.185,47.31418805236148
3.19,47.48671461434012
3.195,47.58139680904564
3.2,47.68618266766579
3.205,47.81507135039661
3.21,48.01045770069908
3.215,48.07216494845361
3.22,48.10618432704905
3.225,48.202416171825064
3.23,48.30484370270258
3.235,48.389794757712934
3.24,48.49693784449982
3.245,48.63624954121034
3.25,48.685135963852325
3.255,48.892147470779314
3.26,49.01983854851696
3.265,49.090751582796216
3.27,49.177600956680266
3.275,49.39613474824822
3.28,49.473666616769854
3.285,49.66121071006242
3.29,49.81286322478636
3.295,49.89527272304452
3.3,49.91571874155571
3.305,49.96938726422049
3.31,50.09555688820758
3.315,50.2379644314274
3.32,50.28841741489495
3.325,50.46702691358456
3.33,50.56588024007212
3.335,50.64491746976005
3.34,50.74044409415849
3.345,50.942965461863565
3.35,51.15901726537653
3.355,51.22673036914748
3.36,51.385538907572425
3.365,51.42438233420075
3.37,51.618342953805055
3.375,51.737336847205086
3.38,51.825182456221114
3.385,51.996244198853866
3.39,52.05394440957449
3.395,52.1466348218469
3.4,52.33326051227871
3.405,52.472200141152776
3.41,52.61723678086626
3.415,52.69570196325543
3.42,52.903541145105464
3.425,52.975659426778606
3.43,53.180514287565956
3.435,53.307274627480695
3.44,53.36271645571731
3.445,53.393175203518496
3.45,53.509848788838895
3.455,53.61678268985434
3.46,53.811818100668496
3.465,53.92637500550175
3.47,54.07390581593332
3.475,54.22339224351941
3.48,54.33364243617733
3.485,54.44742591109543
3.49,54.57941063503045
3.495,54.703000464509245
3.5,54.74474508162328
3.505,54.92909800261076
3.51,55.01830866721788
3.515,55.10718609218537
3.52,55.163752982096916
3.525,55.27537937736926
3.53,55.34434792255846
3.535,55.49626860989286
3.54,55.54772275354254
3.545,55.583843605709035
3.55,55.73488729400656
3.555,55.833619785864954
3.56,55.8902518554124
3.565,56.00094911742412
3.57,56.08352429091035
3.575,56.10060025515364
3.58,56.258576582579934
3.585,56.42804609397349
3.59,56.54981112810875
3.595,56.648332789466615
3.6,56.77341541146434
3.605,56.87147862230574
3.61,56.93744825340943
3.615,57.05723150504753
3.62,57.17065955983283
3.625,57.228707525280726
3.63,57.37410515755426
3.635,57.47155907686242
3.64,57.56785834628271
3.645,57.643042971981316
3.65,57.67364493725225
3.655,57.795118689805676
3.66,57.914227436180894
3.665,58.091068393564235
3.67,58.19071381568899
3.675,58.257848499003984
3.68,58.343623697418444
3.685,58.447636492427364
3.69,58.50146562545685
3.695,58.53172787464759
3.7,58.61747724475815
3.705,58.69311238364099
3.71,58.814797646653574
3.715,58.873943419398266
3.72,58.995578051357114
3.725,59.13645538438715
3.73,59.20325983612101
3.735,59.27637858982677
3.74,59.410258469617084
3.745,59.521642906480146
3.75,59.63687741334326
3.755,59.69833510811664
3.76,59.766124106818786
3.765,59.85680748143485
3.77,59.883876863429805
3.775,59.94354720889816
3.78,60.07182987880567
3.785,60.22557909537255
3.79,60.429572453840166
3.795,60.58499791341831
3.8,60.68031882089895
3.805,60.75257731958762
3.81,60.857285711560976
3.815,61.0764464118435
3.82,61.14785780112042
3.825,61.25966156735728
3.83,61.40982263623635
3.835,61.515716178802435
3.84,61.59780450633846
