time,infected upper
4.84,11.743669313563888
4.845,11.728841196253619
4.85,11.678178928516864
4.855,11.593455667076604
4.86,11.612126720068801
4.865,11.589995281646644
4.87,11.521511896145192
4.875,11.453583933019326
4.88,11.430946809142279
4.885,11.385720529385907
4.89,11.341777884496295
4.895,11.304681840651718
4.9,11.274293315088046
4.905,11.239027559222464
4.91,11.222336099277278
4.915,11.199144152629984
4.92,11.069837216230411
4.925,11.05074559561416
4.93,10.958547576734649
4.935,10.992807500604066
4.94,10.997722339963456
4.945,11.03640191348012
4.95,10.970856569242098
4.955,10.982940893357942
4.96,10.936509009232905
4.965,10.911619998895585
4.97,10.884413208487459
4.975,10.871230396983142
4.98,10.879884278424612
4.985,10.758909011693898
4.99,10.721283980831092
4.995,10.757803810701958
5.0,10.676815165307737
5.005,10.630760640591848
5.01,10.535331483943642
5.015,10.458553735516317
5.02,10.442809249271672
5.025,10.369432765948705
5.03,10.369432765948705
5.035,10.313126199802578
5.04,10.30430156517837
5.045,10.28921806678321
5.05,10.240726571389464
5.055,10.232370464957373
5.06,10.234947885010726
5.065,10.189634451293019
5.07,10.151416266332234
5.075,10.100767991217138
5.08,10.124355619772683
5.085,10.097059638575413
5.09,10.028505998300737
5.095,10.010101004788316
5.1,9.990747611770713
5.105,10.000859016154024
5.11,9.875321220069225
5.115,9.875321220069225
5.12,9.866798753410992
5.125,9.892353360088201
5.13,9.877824349296544
5.135,9.828769786194053
5.14,9.826233438147703
5.145,9.822085983697022
5.15,9.834700963976712
5.155,9.887264653762221
5.16,9.89739203057651
5.165,9.845859630848146
5.17,9.858163535114665
5.175,9.783865963596746
5.18,9.726332833818176
5.185,9.711443815715109
5.19,9.711443815715109
5.195,9.716465741272426
5.2,9.70641573625794
5.205,9.676216395428993
5.21,9.648417021733144
5.215,9.661027106505273
5.22,9.630488654929866
5.225,9.487404646834467
5.23,9.372977416855347
5.235,9.372977416855347
5.24,9.440475512049174
5.245,9.424832028396889
5.25,9.403479462163048
5.255,9.41118142588488
5.26,9.366800713705539
5.265,9.469746578394458
5.27,9.43226068675957
5.275,9.43226068675957
5.28,9.421560817008713
5.285,9.405779328870128
5.29,9.382951373274878
5.295,9.383551470670024
5.3,9.438529131236855
5.305,9.36261216154887
5.31,9.327429762877301
5.315,9.327429762877301
5.32,9.319026452263152
5.325,9.297076423017426
5.33,9.221409803131914
5.335,9.208650075824362
5.34,9.21535358129287
5.345,9.175112713925786
5.35,9.185330310762216
5.355,9.184294545857522
5.36,9.096604366634354
5.365,9.110504849377698
5.37,9.084509133475919
5.375,9.085860891758891
5.38,8.95854810413913
5.385,8.940479337141543
5.39,8.940479337141543
5.395,8.8595748310081
5.4,8.79362250018356
5.405,8.79362250018356
5.41,8.79362250018356
5.415,8.729945998705475
5.42,8.723303024890466
5.425,8.676367105197201
5.43,8.653581044599111
5.435,8.585900894769695
5.44,8.520273713204546
5.445,8.42078844783569
5.45,8.409864955692152
5.455,8.390427683637263
5.46,8.327384065457496
5.465,8.304847034115864
5.47,8.304847034115864
5.475,8.201086234697865
5.48,8.1737257425207
5.485,8.107408109744814
5.49,8.050593939360875
5.495,8.062307802444352
5.5,8.062307802444352
5.505,8.084102421284603
5.51,8.105580367585118
5.515,8.057774440155026
5.52,8.050365858166103
5.525,8.045821041302489
5.53,8.041237113402062
5.535,7.9989027782836
5.54,7.994301343287846
5.545,7.935292957880485
5.55,7.905376153834519
5.555,7.875736332990371
5.56,7.824265238635415
5.565,7.808782824368249
5.57,7.768498287438458
5.575,7.770449720051412
5.58,7.747633301919446
5.585,7.74638322243114
5.59,7.735342711165499
5.595,7.665531875258611
5.6,7.679640632078781
5.605,7.679640632078781
5.61,7.654388003004835
5.615,7.654388003004835
5.62,7.654388003004835
5.625,7.640212220714147
5.63,7.629760980047296
5.635,7.646975546546807
5.64,7.573119235715556
5.645,7.538759366234025
5.65,7.487996855652369
5.655,7.437382493788705
5.66,7.40486797637724
5.665,7.378349086706219
5.67,7.385014862724674
5.675,7.352180395214711
5.68,7.307241328715659
5.685,7.307612591472598
5.69,7.286676653383861
5.695,7.256719852662837
5.7,7.25067832951184
5.705,7.229278073282689
5.71,7.2169834760475995
5.715,7.2169834760475995
5.72,7.204519327968616
5.725,7.158269246846276
5.73,7.1304918904577885
5.735,7.077445012089275
