time,state3Mean,state3lower,state3upper
2.44,85.85,82.3078,89.3922
2.445,85.93,82.4336,89.4264
2.45,85.99,82.4758,89.5042
2.455,86.04,82.5445,89.5355
2.46,86.1,82.6201,89.5799
2.465,86.21,82.7624,89.6576
2.47,86.24,82.8191,89.6609
2.475,86.3,82.8634,89.7366
2.48,86.39,82.9786,89.8014
2.485,86.47,83.0423,89.8977
2.49,86.56,83.1298,89.9902
2.495,86.65,83.2284,90.0716
2.5,86.74,83.2799,90.2001
2.505,86.83,83.386,90.274
2.51,86.88,83.4093,90.3507
2.515,86.94,83.4591,90.4209
2.52,86.99,83.5043,90.4757
2.525,87.06,83.5791,90.5409
2.53,87.14,83.7048,90.5752
2.535,87.18,83.7119,90.6481
2.54,87.23,83.7982,90.6618
2.545,87.33,83.8773,90.7827
2.55,87.39,83.9639,90.8161
2.555,87.39,83.9639,90.8161
2.56,87.45,84.008,90.892
2.565,87.53,84.0733,90.9867
2.57,87.59,84.1343,91.0457
2.575,87.68,84.2162,91.1438
2.58,87.72,84.2355,91.2045
2.585,87.79,84.3686,91.2114
2.59,87.87,84.5065,91.2335
2.595,87.94,84.6059,91.2741
2.6,87.99,84.6961,91.2839
2.605,88.09,84.7701,91.4099
2.61,88.17,84.8382,91.5018
2.615,88.25,84.9262,91.5738
2.62,88.3,84.9879,91.6121
2.625,88.36,85.069,91.651
2.63,88.41,85.1234,91.6966
2.635,88.49,85.19,91.79
2.64,88.58,85.2749,91.8851
2.645,88.61,85.2907,91.9293
2.65,88.65,85.3232,91.9768
2.655,88.68,85.3547,92.0053
2.66,88.73,85.4078,92.0522
2.665,88.77,85.4659,92.0741
2.67,88.85,85.5808,92.1192
2.675,88.91,85.6601,92.1599
2.68,88.95,85.7054,92.1946
2.685,88.97,85.719,92.221
2.69,89.04,85.7478,92.3322
2.695,89.12,85.8819,92.3581
2.7,89.18,85.9788,92.3812
2.705,89.27,86.1336,92.4064
2.71,89.29,86.1458,92.4342
2.715,89.34,86.2377,92.4423
2.72,89.38,86.2953,92.4647
2.725,89.41,86.347,92.473
2.73,89.45,86.3926,92.5074
2.735,89.5,86.4455,92.5545
2.74,89.55,86.509,92.591
2.745,89.59,86.5532,92.6268
2.75,89.66,86.6327,92.6873
2.755,89.71,86.699,92.721
2.76,89.75,86.7222,92.7778
2.765,89.83,86.8465,92.8135
2.77,89.86,86.8968,92.8232
2.775,89.93,86.9897,92.8703
2.78,89.96,87.0311,92.8889
2.785,90.02,87.0807,92.9593
2.79,90.06,87.1693,92.9507
2.795,90.12,87.2485,92.9915
2.8,90.22,87.3579,93.0821
2.805,90.23,87.3704,93.0896
2.81,90.27,87.4245,93.1155
2.815,90.32,87.4885,93.1515
2.82,90.35,87.5026,93.1974
2.825,90.37,87.5111,93.2289
2.83,90.4,87.554,93.246
2.835,90.44,87.6353,93.2447
2.84,90.46,87.6836,93.2364
2.845,90.49,87.7242,93.2558
2.85,90.54,87.7999,93.2801
2.855,90.6,87.876,93.324
2.86,90.65,87.9728,93.3272
2.865,90.69,88.0378,93.3422
2.87,90.71,88.0406,93.3794
2.875,90.73,88.0473,93.4127
2.88,90.76,88.0837,93.4363
2.885,90.79,88.1431,93.4369
2.89,90.83,88.203,93.457
2.895,90.86,88.2066,93.5134
2.9,90.95,88.3066,93.5934
2.905,91,88.3732,93.6268
2.91,91.04,88.4596,93.6204
2.915,91.1,88.5801,93.6199
2.92,91.14,88.5983,93.6817
2.925,91.2,88.6388,93.7612
2.93,91.23,88.6576,93.8024
2.935,91.26,88.6885,93.8315
2.94,91.29,88.7393,93.8407
2.945,91.32,88.7946,93.8454
2.95,91.4,88.894,93.906
2.955,91.44,88.9208,93.9592
2.96,91.47,88.9503,93.9897
2.965,91.52,88.9922,94.0478
2.97,91.56,89.0527,94.0673
2.975,91.59,89.0956,94.0844
2.98,91.63,89.1334,94.1266
2.985,91.64,89.1359,94.1441
2.99,91.67,89.1598,94.1802
2.995,91.7,89.1841,94.2159
3,91.76,89.2376,94.2824
3.005,91.82,89.2966,94.3434
3.01,91.84,89.3113,94.3687
3.015,91.86,89.3301,94.3899
3.02,91.96,89.4424,94.4776
3.025,92.02,89.5021,94.5379
3.03,92.03,89.5262,94.5338
3.035,92.08,89.5994,94.5606
3.04,92.11,89.6487,94.5713
3.045,92.14,89.6986,94.5814
3.05,92.16,89.7322,94.5878
3.055,92.21,89.8005,94.6195
3.06,92.25,89.8484,94.6516
3.065,92.3,89.9527,94.6473
3.07,92.32,89.9924,94.6476
3.075,92.37,89.9966,94.7434
3.08,92.38,90.0061,94.7539
3.085,92.42,90.0444,94.7956
3.09,92.47,90.1229,94.8171
3.095,92.5,90.1442,94.8558
3.1,92.52,90.16,94.88
3.105,92.56,90.2305,94.8895
3.11,92.62,90.2545,94.9855
3.115,92.66,90.2842,95.0358
3.12,92.71,90.3423,95.0777
3.125,92.75,90.3947,95.1053
3.13,92.8,90.4251,95.1749
3.135,92.86,90.4724,95.2476
3.14,92.9,90.5188,95.2812
3.145,92.93,90.5289,95.3311
3.15,92.95,90.561,95.339
3.155,92.97,90.5848,95.3552
3.16,93.01,90.6457,95.3743
3.165,93.05,90.6989,95.4011
3.17,93.1,90.7741,95.4259
3.175,93.11,90.791,95.429
3.18,93.15,90.7862,95.5138
3.185,93.17,90.8118,95.5282
3.19,93.18,90.8332,95.5268
3.195,93.23,90.8897,95.5703
3.2,93.25,90.9203,95.5797
3.205,93.28,90.9302,95.6298
3.21,93.31,90.9746,95.6454
3.215,93.36,91.0383,95.6817
3.22,93.4,91.0805,95.7195
3.225,93.44,91.1278,95.7522
3.23,93.5,91.1827,95.8173
3.235,93.54,91.2144,95.8656
3.24,93.56,91.2305,95.8895
3.245,93.62,91.2929,95.9471
3.25,93.67,91.3417,95.9983
3.255,93.69,91.3504,96.0296
3.26,93.71,91.3678,96.0522
3.265,93.73,91.394,96.066
3.27,93.74,91.405,96.075
3.275,93.76,91.4271,96.0929
3.28,93.8,91.4762,96.1238
3.285,93.83,91.506,96.154
3.29,93.89,91.5883,96.1917
3.295,93.93,91.6529,96.2071
3.3,93.95,91.69,96.21
3.305,93.97,91.7274,96.2126
3.31,94,91.755,96.245
3.315,94.02,91.802,96.238
3.32,94.04,91.8133,96.2667
3.325,94.07,91.8643,96.2757
3.33,94.11,91.8969,96.3231
3.335,94.15,91.9757,96.3243
3.34,94.19,92.0513,96.3287
3.345,94.19,92.0513,96.3287
3.35,94.22,92.1007,96.3393
3.355,94.22,92.1007,96.3393
3.36,94.27,92.1259,96.4141
3.365,94.31,92.1854,96.4346
3.37,94.33,92.2321,96.4279
3.375,94.37,92.2693,96.4707
3.38,94.44,92.3842,96.4958
3.385,94.47,92.4478,96.4922
3.39,94.49,92.4776,96.5024
3.395,94.5,92.4925,96.5075
3.4,94.51,92.4976,96.5224
3.405,94.56,92.5584,96.5616
3.41,94.57,92.5737,96.5663
3.415,94.6,92.5801,96.6199
3.42,94.65,92.6581,96.6419
3.425,94.7,92.6776,96.7224
3.43,94.72,92.6948,96.7452
3.435,94.75,92.7233,96.7767
3.44,94.76,92.7395,96.7805
3.445,94.81,92.7817,96.8383
3.45,94.84,92.8314,96.8486
3.455,94.88,92.8686,96.8914
3.46,94.89,92.9006,96.8794
3.465,94.89,92.9006,96.8794
3.47,94.89,92.9006,96.8794
3.475,94.9,92.9226,96.8774
3.48,94.91,92.9347,96.8853
3.485,94.93,92.9387,96.9213
3.49,94.94,92.961,96.919
3.495,94.97,92.9828,96.9572
3.5,94.98,92.9901,96.9699
3.505,95.02,93.0503,96.9897
3.51,95.04,93.0555,97.0245
3.515,95.05,93.0783,97.0217
3.52,95.08,93.1272,97.0328
3.525,95.09,93.1453,97.0347
3.53,95.13,93.2292,97.0308
3.535,95.15,93.2507,97.0493
3.54,95.15,93.2507,97.0493
3.545,95.17,93.2776,97.0624
3.55,95.19,93.3262,97.0538
3.555,95.22,93.3301,97.1099
3.56,95.22,93.3301,97.1099
3.565,95.25,93.3612,97.1388
3.57,95.28,93.3822,97.1778
3.575,95.31,93.4355,97.1845
3.58,95.35,93.4986,97.2014
3.585,95.37,93.5171,97.2229
3.59,95.39,93.5305,97.2495
3.595,95.41,93.5548,97.2652
3.6,95.42,93.5751,97.2649
3.605,95.44,93.5889,97.2911
3.61,95.46,93.6356,97.2844
3.615,95.48,93.6829,97.2771
3.62,95.51,93.7184,97.3016
3.625,95.55,93.7535,97.3465
3.63,95.56,93.775,97.345
3.635,95.56,93.775,97.345
3.64,95.59,93.7729,97.4071
3.645,95.62,93.8046,97.4354
3.65,95.64,93.8427,97.4373
3.655,95.66,93.8699,97.4501
3.66,95.67,93.8808,97.4592
3.665,95.69,93.9254,97.4546
3.67,95.73,93.9758,97.4842
3.675,95.76,94.0273,97.4927
3.68,95.78,94.0217,97.5383
3.685,95.8,94.0507,97.5493
3.69,95.85,94.0929,97.6071
3.695,95.87,94.117,97.623
3.7,95.89,94.1413,97.6387
3.705,95.91,94.1545,97.6655
3.71,95.94,94.2148,97.6652
3.715,95.94,94.2148,97.6652
3.72,95.96,94.2575,97.6625
3.725,95.96,94.2575,97.6625
3.73,95.97,94.2585,97.6815
3.735,95.99,94.2725,97.7075
3.74,96.01,94.3042,97.7158
3.745,96.04,94.32,97.76
3.75,96.05,94.339,97.761
3.755,96.07,94.3656,97.7744
3.76,96.09,94.3865,97.7935
3.765,96.12,94.3979,97.8421
3.77,96.12,94.3979,97.8421
3.775,96.13,94.3999,97.8601
3.78,96.14,94.4252,97.8548
3.785,96.17,94.4376,97.9024
3.79,96.19,94.4311,97.9489
3.795,96.19,94.4311,97.9489
3.8,96.21,94.4476,97.9724
3.805,96.21,94.4476,97.9724
3.81,96.25,94.4815,98.0185
3.815,96.26,94.4958,98.0242
3.82,96.26,94.4958,98.0242
3.825,96.27,94.5101,98.0299
3.83,96.29,94.522,98.058
3.835,96.3,94.5479,98.0521
3.84,96.33,94.5861,98.0739
3.845,96.35,94.5929,98.1071
3.85,96.37,94.6056,98.1344
3.855,96.39,94.6242,98.1558
3.86,96.42,94.6357,98.2043
3.865,96.43,94.6397,98.2203
3.87,96.44,94.6606,98.2194
3.875,96.49,94.7265,98.2535
3.88,96.5,94.7536,98.2464
3.885,96.53,94.7896,98.2704
3.89,96.56,94.8261,98.2939
3.895,96.58,94.8411,98.3189
3.9,96.62,94.9066,98.3334
3.905,96.63,94.9057,98.3543
