time,state2Mean,state2lower,state2upper
2.785,13.18,5.35647,21.0035
2.79,13.15,5.32137,20.9786
2.795,13.08,5.28169,20.8783
2.8,13.01,5.23505,20.785
2.805,12.97,5.22732,20.7127
2.81,12.9,5.22341,20.5766
2.815,12.83,5.17356,20.4864
2.82,12.77,5.12428,20.4157
2.825,12.71,5.07548,20.3445
2.83,12.63,5.01337,20.2466
2.835,12.57,4.98811,20.1519
2.84,12.48,5.00005,19.9599
2.845,12.45,5.00235,19.8977
2.85,12.39,4.96855,19.8114
2.855,12.34,4.94781,19.7322
2.86,12.31,4.92936,19.6906
2.865,12.24,4.91044,19.5696
2.87,12.18,4.90761,19.4524
2.875,12.07,4.81844,19.3216
2.88,12.02,4.80893,19.2311
2.885,11.96,4.7768,19.1432
2.89,11.89,4.74452,19.0355
2.895,11.87,4.73886,19.0011
2.9,11.84,4.7186,18.9614
2.905,11.75,4.63611,18.8639
2.91,11.71,4.61311,18.8069
2.915,11.62,4.57475,18.6653
2.92,11.54,4.5237,18.5563
2.925,11.52,4.54077,18.4992
2.93,11.47,4.52384,18.4162
2.935,11.46,4.51389,18.4061
2.94,11.43,4.48557,18.3744
2.945,11.4,4.48191,18.3181
2.95,11.38,4.47235,18.2876
2.955,11.29,4.41353,18.1665
2.96,11.22,4.37226,18.0677
2.965,11.16,4.31643,18.0036
2.97,11.11,4.27788,17.9421
2.975,11.05,4.2627,17.8373
2.98,10.99,4.24983,17.7302
2.985,10.96,4.23256,17.6874
2.99,10.89,4.19389,17.5861
2.995,10.83,4.14561,17.5144
3,10.72,4.10323,17.3368
3.005,10.68,4.08018,17.2798
3.01,10.65,4.05246,17.2475
3.015,10.61,4.01167,17.2083
3.02,10.53,3.96729,17.0927
3.025,10.46,3.94629,16.9737
3.03,10.42,3.91588,16.9241
3.035,10.36,3.85997,16.86
3.04,10.31,3.8174,16.8026
3.045,10.27,3.86398,16.676
3.05,10.21,3.83929,16.5807
3.055,10.16,3.83431,16.4857
3.06,10.15,3.83434,16.4657
3.065,10.11,3.80303,16.417
3.07,10.08,3.75279,16.4072
3.075,10.02,3.70655,16.3334
3.08,9.96,3.66569,16.2543
3.085,9.86,3.63261,16.0874
3.09,9.84,3.62113,16.0589
3.095,9.82,3.59846,16.0415
3.1,9.74,3.55515,15.9249
3.105,9.69,3.53257,15.8474
3.11,9.66,3.55063,15.7694
3.115,9.62,3.51954,15.7205
3.12,9.57,3.50988,15.6301
3.125,9.5,3.46593,15.5341
3.13,9.43,3.47306,15.3869
3.135,9.38,3.48461,15.2754
3.14,9.32,3.43293,15.2071
3.145,9.27,3.39147,15.1485
3.15,9.26,3.39038,15.1296
3.155,9.22,3.39148,15.0485
3.16,9.18,3.37762,14.9824
3.165,9.15,3.3373,14.9627
3.17,9.1,3.31813,14.8819
3.175,9.06,3.29663,14.8234
3.18,9.01,3.31176,14.7082
3.185,8.94,3.25877,14.6212
3.19,8.89,3.24572,14.5343
3.195,8.85,3.21906,14.4809
3.2,8.81,3.21948,14.4005
3.205,8.78,3.19864,14.3614
3.21,8.74,3.18551,14.2945
3.215,8.69,3.18419,14.1958
3.22,8.63,3.1662,14.0938
3.225,8.57,3.10327,14.0367
3.23,8.52,3.08589,13.9541
3.235,8.46,3.07406,13.8459
3.24,8.42,3.05497,13.785
3.245,8.36,3.03737,13.6826
3.25,8.27,3.011,13.529
3.255,8.23,3.01492,13.4451
3.26,8.19,2.97522,13.4048
3.265,8.14,2.94188,13.3381
3.27,8.1,2.90289,13.2971
3.275,8.06,2.89508,13.2249
3.28,8,2.85802,13.142
3.285,7.97,2.85247,13.0875
3.29,7.93,2.83833,13.0217
3.295,7.86,2.82806,12.8919
3.3,7.81,2.80262,12.8174
3.305,7.75,2.75926,12.7407
3.31,7.68,2.73454,12.6255
3.315,7.61,2.699,12.521
3.32,7.59,2.69083,12.4892
3.325,7.57,2.66642,12.4736
3.33,7.53,2.64235,12.4176
3.335,7.44,2.5793,12.3007
3.34,7.42,2.57401,12.266
3.345,7.33,2.53614,12.1239
3.35,7.32,2.52859,12.1114
3.355,7.29,2.52493,12.0551
3.36,7.28,2.52378,12.0362
3.365,7.27,2.51426,12.0257
3.37,7.24,2.4774,12.0026
3.375,7.19,2.44512,11.9349
3.38,7.16,2.41928,11.9007
3.385,7.1,2.38513,11.8149
3.39,7.06,2.35082,11.7692
3.395,7.01,2.33775,11.6822
3.4,6.97,2.31929,11.6207
3.405,6.91,2.30979,11.5102
3.41,6.9,2.30761,11.4924
3.415,6.87,2.29036,11.4496
3.42,6.81,2.23464,11.3854
3.425,6.81,2.23464,11.3854
3.43,6.77,2.21181,11.3282
3.435,6.76,2.21001,11.31
3.44,6.74,2.19771,11.2823
3.445,6.7,2.17341,11.2266
3.45,6.62,2.18203,11.058
3.455,6.59,2.15132,11.0287
3.46,6.54,2.12091,10.9591
3.465,6.48,2.12229,10.8377
3.47,6.46,2.10473,10.8153
3.475,6.44,2.08955,10.7904
3.48,6.4,2.11981,10.6802
3.485,6.36,2.1303,10.5897
3.49,6.34,2.111,10.569
3.495,6.29,2.10839,10.4716
3.5,6.25,2.07298,10.427
3.505,6.23,2.09272,10.3673
3.51,6.2,2.05512,10.3449
3.515,6.16,2.04,10.28
3.52,6.16,2.04,10.28
3.525,6.12,2.02054,10.2195
3.53,6.11,2.01148,10.2085
3.535,6.09,2.05492,10.1251
3.54,6.07,2.06686,10.0731
3.545,6.04,2.07788,10.0021
3.55,6.01,2.054,9.966
3.555,5.98,2.05577,9.90423
3.56,5.94,2.00854,9.87146
3.565,5.92,2.02467,9.81533
3.57,5.9,2.01542,9.78458
3.575,5.86,1.97923,9.74077
3.58,5.81,1.93264,9.68736
3.585,5.79,1.91884,9.66116
3.59,5.76,1.89705,9.62295
3.595,5.73,1.90938,9.55062
3.6,5.7,1.89868,9.50132
3.605,5.7,1.89868,9.50132
3.61,5.64,1.87564,9.40436
3.615,5.6,1.86905,9.33095
3.62,5.5,1.82169,9.17831
3.625,5.49,1.80355,9.17645
3.63,5.47,1.78637,9.15363
3.635,5.44,1.76489,9.11511
3.64,5.43,1.76052,9.09948
3.645,5.42,1.75618,9.08382
3.65,5.4,1.7476,9.0524
3.655,5.39,1.76262,9.01738
