time,state1Mean,state1STD
6.5969,9.08,28.247
6.597,9.08,28.247
6.5971,9.08,28.247
6.5972,9.08,28.247
6.5973,9.08,28.247
6.5974,9.08,28.247
6.5975,9.08,28.247
6.5976,9.08,28.247
6.5977,9.08,28.247
6.5978,9.08,28.247
6.5979,9.08,28.247
6.598,9.08,28.247
6.5981,9.08,28.247
6.5982,9.08,28.247
6.5983,9.08,28.247
6.5984,9.08,28.247
6.5985,9.08,28.247
6.5986,9.08,28.247
6.5987,9.08,28.247
6.5988,9.08,28.247
6.5989,9.08,28.247
6.599,9.08,28.247
6.5991,9.08,28.247
6.5992,9.08,28.247
6.5993,9.08,28.247
6.5994,9.08,28.247
6.5995,9.08,28.247
6.5996,9.08,28.247
6.5997,9.08,28.247
6.5998,9.08,28.247
6.5999,9.08,28.247
6.6,9.08,28.247
6.6001,9.08,28.247
6.6002,9.08,28.247
6.6003,9.08,28.247
6.6004,9.08,28.247
6.6005,9.08,28.247
6.6006,9.08,28.247
6.6007,9.08,28.247
6.6008,9.08,28.247
6.6009,9.08,28.247
6.601,9.08,28.247
6.6011,9.08,28.247
6.6012,9.08,28.247
6.6013,9.08,28.247
6.6014,9.08,28.247
6.6015,9.08,28.247
6.6016,9.08,28.247
6.6017,9.08,28.247
6.6018,9.08,28.247
6.6019,9.08,28.247
6.602,9.08,28.247
6.6021,9.08,28.247
6.6022,9.08,28.247
6.6023,9.08,28.247
6.6024,9.08,28.247
6.6025,9.08,28.247
6.6026,9.08,28.247
6.6027,9.08,28.247
6.6028,9.08,28.247
6.6029,9.08,28.247
6.603,9.08,28.247
6.6031,9.08,28.247
6.6032,9.08,28.247
6.6033,9.08,28.247
6.6034,9.08,28.247
6.6035,9.08,28.247
6.6036,9.08,28.247
6.6037,9.08,28.247
6.6038,9.08,28.247
6.6039,9.08,28.247
6.604,9.08,28.247
6.6041,9.08,28.247
6.6042,9.08,28.247
6.6043,9.08,28.247
6.6044,9.08,28.247
6.6045,9.08,28.247
6.6046,9.08,28.247
6.6047,9.08,28.247
6.6048,9.08,28.247
6.6049,9.08,28.247
6.605,9.08,28.247
6.6051,9.08,28.247
6.6052,9.08,28.247
6.6053,9.08,28.247
6.6054,9.08,28.247
6.6055,9.08,28.247
6.6056,9.08,28.247
6.6057,9.08,28.247
6.6058,9.08,28.247
6.6059,9.08,28.247
6.606,9.08,28.247
6.6061,9.08,28.247
6.6062,9.08,28.247
6.6063,9.08,28.247
6.6064,9.08,28.247
6.6065,9.08,28.247
6.6066,9.08,28.247
6.6067,9.08,28.247
6.6068,9.08,28.247
6.6069,9.08,28.247
6.607,9.08,28.247
6.6071,9.08,28.247
6.6072,9.08,28.247
6.6073,9.08,28.247
6.6074,9.08,28.247
6.6075,9.08,28.247
6.6076,9.08,28.247
6.6077,9.08,28.247
6.6078,9.08,28.247
6.6079,9.08,28.247
6.608,9.08,28.247
6.6081,9.08,28.247
6.6082,9.08,28.247
6.6083,9.08,28.247
6.6084,9.08,28.247
6.6085,9.08,28.247
6.6086,9.08,28.247
6.6087,9.08,28.247
6.6088,9.08,28.247
6.6089,9.08,28.247
6.609,9.08,28.247
6.6091,9.08,28.247
6.6092,9.08,28.247
6.6093,9.08,28.247
6.6094,9.08,28.247
6.6095,9.08,28.247
6.6096,9.08,28.247
6.6097,9.08,28.247
6.6098,9.08,28.247
6.6099,9.08,28.247
6.61,9.08,28.247
6.6101,9.08,28.247
6.6102,9.08,28.247
6.6103,9.08,28.247
6.6104,9.08,28.247
6.6105,9.08,28.247
6.6106,9.08,28.247
6.6107,9.08,28.247
6.6108,9.08,28.247
6.6109,9.08,28.247
6.611,9.08,28.247
6.6111,9.08,28.247
6.6112,9.08,28.247
6.6113,9.08,28.247
6.6114,9.08,28.247
6.6115,9.08,28.247
6.6116,9.08,28.247
6.6117,9.08,28.247
6.6118,9.08,28.247
6.6119,9.08,28.247
6.612,9.08,28.247
6.6121,9.08,28.247
6.6122,9.08,28.247
6.6123,9.08,28.247
6.6124,9.08,28.247
6.6125,9.08,28.247
6.6126,9.08,28.247
6.6127,9.08,28.247
6.6128,9.08,28.247
6.6129,9.08,28.247
6.613,9.08,28.247
6.6131,9.08,28.247
6.6132,9.08,28.247
6.6133,9.08,28.247
6.6134,9.08,28.247
6.6135,9.08,28.247
6.6136,9.08,28.247
6.6137,9.08,28.247
6.6138,9.08,28.247
6.6139,9.08,28.247
6.614,9.08,28.247
6.6141,9.08,28.247
6.6142,9.08,28.247
6.6143,9.08,28.247
6.6144,9.08,28.247
6.6145,9.08,28.247
6.6146,9.08,28.247
6.6147,9.08,28.247
6.6148,9.08,28.247
6.6149,9.08,28.247
6.615,9.08,28.247
6.6151,9.08,28.247
6.6152,9.08,28.247
6.6153,9.08,28.247
6.6154,9.08,28.247
6.6155,9.08,28.247
6.6156,9.08,28.247
6.6157,9.08,28.247
6.6158,9.08,28.247
6.6159,9.08,28.247
6.616,9.08,28.247
6.6161,9.08,28.247
6.6162,9.08,28.247
6.6163,9.08,28.247
6.6164,9.08,28.247
6.6165,9.08,28.247
6.6166,9.08,28.247
6.6167,9.08,28.247
6.6168,9.08,28.247
6.6169,9.08,28.247
6.617,9.08,28.247
6.6171,9.08,28.247
6.6172,9.08,28.247
6.6173,9.08,28.247
6.6174,9.08,28.247
6.6175,9.08,28.247
6.6176,9.08,28.247
6.6177,9.08,28.247
6.6178,9.08,28.247
6.6179,9.08,28.247
6.618,9.08,28.247
6.6181,9.08,28.247
6.6182,9.08,28.247
6.6183,9.08,28.247
6.6184,9.08,28.247
6.6185,9.08,28.247
6.6186,9.08,28.247
6.6187,9.08,28.247
6.6188,9.08,28.247
6.6189,9.08,28.247
6.619,9.08,28.247
6.6191,9.08,28.247
6.6192,9.08,28.247
6.6193,9.08,28.247
6.6194,9.08,28.247
6.6195,9.08,28.247
6.6196,9.08,28.247
6.6197,9.08,28.247
6.6198,9.08,28.247
6.6199,9.08,28.247
6.62,9.08,28.247
6.6201,9.08,28.247
6.6202,9.08,28.247
6.6203,9.08,28.247
6.6204,9.08,28.247
6.6205,9.08,28.247
6.6206,9.08,28.247
6.6207,9.08,28.247
6.6208,9.08,28.247
6.6209,9.08,28.247
6.621,9.08,28.247
6.6211,9.08,28.247
6.6212,9.08,28.247
6.6213,9.08,28.247
6.6214,9.08,28.247
6.6215,9.08,28.247
6.6216,9.08,28.247
6.6217,9.08,28.247
6.6218,9.08,28.247
6.6219,9.08,28.247
6.622,9.08,28.247
6.6221,9.08,28.247
6.6222,9.08,28.247
6.6223,9.08,28.247
6.6224,9.08,28.247
6.6225,9.08,28.247
6.6226,9.08,28.247
6.6227,9.08,28.247
6.6228,9.08,28.247
6.6229,9.08,28.247
6.623,9.08,28.247
6.6231,9.08,28.247
6.6232,9.08,28.247
6.6233,9.08,28.247
6.6234,9.08,28.247
6.6235,9.08,28.247
6.6236,9.08,28.247
6.6237,9.08,28.247
6.6238,9.08,28.247
6.6239,9.08,28.247
6.624,9.08,28.247
6.6241,9.08,28.247
6.6242,9.08,28.247
6.6243,9.08,28.247
6.6244,9.08,28.247
6.6245,9.08,28.247
6.6246,9.08,28.247
6.6247,9.08,28.247
6.6248,9.08,28.247
6.6249,9.08,28.247
6.625,9.08,28.247
6.6251,9.08,28.247
6.6252,9.08,28.247
6.6253,9.08,28.247
6.6254,9.08,28.247
6.6255,9.08,28.247
6.6256,9.08,28.247
6.6257,9.08,28.247
6.6258,9.08,28.247
6.6259,9.08,28.247
6.626,9.08,28.247
6.6261,9.08,28.247
6.6262,9.08,28.247
6.6263,9.08,28.247
6.6264,9.08,28.247
6.6265,9.08,28.247
6.6266,9.08,28.247
6.6267,9.08,28.247
6.6268,9.08,28.247
6.6269,9.08,28.247
6.627,9.08,28.247
6.6271,9.08,28.247
6.6272,9.08,28.247
6.6273,9.08,28.247
6.6274,9.08,28.247
6.6275,9.08,28.247
6.6276,9.08,28.247
6.6277,9.08,28.247
6.6278,9.08,28.247
6.6279,9.08,28.247
6.628,9.08,28.247
6.6281,9.08,28.247
6.6282,9.08,28.247
6.6283,9.08,28.247
6.6284,9.08,28.247
6.6285,9.08,28.247
6.6286,9.08,28.247
6.6287,9.08,28.247
6.6288,9.08,28.247
6.6289,9.08,28.247
6.629,9.08,28.247
6.6291,9.08,28.247
6.6292,9.08,28.247
6.6293,9.08,28.247
6.6294,9.08,28.247
6.6295,9.08,28.247
6.6296,9.08,28.247
6.6297,9.08,28.247
6.6298,9.08,28.247
6.6299,9.08,28.247
6.63,9.08,28.247
6.6301,9.08,28.247
6.6302,9.08,28.247
6.6303,9.08,28.247
6.6304,9.08,28.247
6.6305,9.08,28.247
6.6306,9.08,28.247
6.6307,9.08,28.247
6.6308,9.08,28.247
6.6309,9.08,28.247
6.631,9.08,28.247
6.6311,9.08,28.247
6.6312,9.08,28.247
6.6313,9.08,28.247
6.6314,9.08,28.247
6.6315,9.08,28.247
6.6316,9.08,28.247
6.6317,9.08,28.247
6.6318,9.08,28.247
6.6319,9.08,28.247
6.632,9.08,28.247
6.6321,9.08,28.247
6.6322,9.08,28.247
6.6323,9.08,28.247
6.6324,9.08,28.247
6.6325,9.08,28.247
6.6326,9.08,28.247
6.6327,9.08,28.247
6.6328,9.08,28.247
6.6329,9.08,28.247
6.633,9.08,28.247
6.6331,9.08,28.247
6.6332,9.08,28.247
6.6333,9.08,28.247
6.6334,9.08,28.247
6.6335,9.08,28.247
6.6336,9.08,28.247
6.6337,9.08,28.247
6.6338,9.08,28.247
6.6339,9.08,28.247
6.634,9.08,28.247
6.6341,9.08,28.247
6.6342,9.08,28.247
6.6343,9.08,28.247
6.6344,9.08,28.247
6.6345,9.08,28.247
6.6346,9.08,28.247
6.6347,9.08,28.247
6.6348,9.08,28.247
6.6349,9.08,28.247
6.635,9.08,28.247
6.6351,9.08,28.247
6.6352,9.08,28.247
6.6353,9.08,28.247
6.6354,9.08,28.247
6.6355,9.08,28.247
6.6356,9.08,28.247
6.6357,9.08,28.247
6.6358,9.08,28.247
6.6359,9.08,28.247
6.636,9.08,28.247
6.6361,9.08,28.247
6.6362,9.08,28.247
6.6363,9.08,28.247
6.6364,9.08,28.247
6.6365,9.08,28.247
6.6366,9.08,28.247
6.6367,9.08,28.247
6.6368,9.08,28.247
6.6369,9.08,28.247
6.637,9.08,28.247
6.6371,9.08,28.247
6.6372,9.08,28.247
6.6373,9.08,28.247
6.6374,9.08,28.247
6.6375,9.08,28.247
6.6376,9.08,28.247
6.6377,9.08,28.247
6.6378,9.08,28.247
6.6379,9.08,28.247
6.638,9.08,28.247
6.6381,9.08,28.247
6.6382,9.08,28.247
6.6383,9.08,28.247
6.6384,9.08,28.247
6.6385,9.08,28.247
6.6386,9.08,28.247
6.6387,9.08,28.247
6.6388,9.08,28.247
6.6389,9.08,28.247
6.639,9.08,28.247
6.6391,9.08,28.247
6.6392,9.08,28.247
6.6393,9.08,28.247
6.6394,9.08,28.247
6.6395,9.08,28.247
6.6396,9.08,28.247
6.6397,9.08,28.247
6.6398,9.08,28.247
6.6399,9.08,28.247
6.64,9.08,28.247
6.6401,9.08,28.247
6.6402,9.08,28.247
6.6403,9.08,28.247
6.6404,9.08,28.247
6.6405,9.08,28.247
6.6406,9.08,28.247
6.6407,9.08,28.247
6.6408,9.08,28.247
6.6409,9.08,28.247
6.641,9.08,28.247
6.6411,9.08,28.247
6.6412,9.08,28.247
6.6413,9.08,28.247
6.6414,9.08,28.247
6.6415,9.08,28.247
6.6416,9.08,28.247
6.6417,9.08,28.247
6.6418,9.08,28.247
6.6419,9.08,28.247
6.642,9.08,28.247
6.6421,9.08,28.247
6.6422,9.08,28.247
6.6423,9.08,28.247
6.6424,9.08,28.247
6.6425,9.08,28.247
6.6426,9.08,28.247
6.6427,9.08,28.247
6.6428,9.08,28.247
6.6429,9.08,28.247
6.643,9.08,28.247
6.6431,9.08,28.247
6.6432,9.08,28.247
6.6433,9.08,28.247
6.6434,9.08,28.247
6.6435,9.08,28.247
6.6436,9.08,28.247
6.6437,9.08,28.247
6.6438,9.08,28.247
6.6439,9.08,28.247
6.644,9.08,28.247
6.6441,9.08,28.247
6.6442,9.08,28.247
6.6443,9.08,28.247
6.6444,9.08,28.247
6.6445,9.08,28.247
6.6446,9.08,28.247
6.6447,9.08,28.247
6.6448,9.08,28.247
6.6449,9.08,28.247
6.645,9.08,28.247
6.6451,9.08,28.247
6.6452,9.08,28.247
6.6453,9.08,28.247
6.6454,9.08,28.247
6.6455,9.08,28.247
6.6456,9.08,28.247
6.6457,9.08,28.247
6.6458,9.08,28.247
6.6459,9.08,28.247
6.646,9.08,28.247
6.6461,9.08,28.247
6.6462,9.08,28.247
6.6463,9.08,28.247
6.6464,9.08,28.247
6.6465,9.08,28.247
6.6466,9.08,28.247
6.6467,9.08,28.247
6.6468,9.08,28.247
6.6469,9.08,28.247
6.647,9.08,28.247
6.6471,9.08,28.247
6.6472,9.08,28.247
6.6473,9.08,28.247
6.6474,9.08,28.247
6.6475,9.08,28.247
6.6476,9.08,28.247
6.6477,9.08,28.247
6.6478,9.08,28.247
6.6479,9.08,28.247
6.648,9.08,28.247
6.6481,9.08,28.247
6.6482,9.08,28.247
6.6483,9.08,28.247
6.6484,9.08,28.247
6.6485,9.08,28.247
6.6486,9.08,28.247
6.6487,9.08,28.247
6.6488,9.08,28.247
6.6489,9.08,28.247
6.649,9.08,28.247
6.6491,9.08,28.247
6.6492,9.08,28.247
6.6493,9.08,28.247
6.6494,9.08,28.247
6.6495,9.08,28.247
6.6496,9.08,28.247
6.6497,9.08,28.247
6.6498,9.08,28.247
6.6499,9.08,28.247
6.65,9.08,28.247
6.6501,9.08,28.247
6.6502,9.08,28.247
6.6503,9.08,28.247
6.6504,9.08,28.247
6.6505,9.08,28.247
6.6506,9.08,28.247
6.6507,9.08,28.247
6.6508,9.08,28.247
6.6509,9.08,28.247
6.651,9.08,28.247
6.6511,9.08,28.247
6.6512,9.08,28.247
6.6513,9.08,28.247
6.6514,9.08,28.247
6.6515,9.08,28.247
6.6516,9.08,28.247
6.6517,9.08,28.247
6.6518,9.08,28.247
6.6519,9.08,28.247
6.652,9.08,28.247
6.6521,9.08,28.247
6.6522,9.08,28.247
6.6523,9.08,28.247
6.6524,9.08,28.247
6.6525,9.08,28.247
6.6526,9.08,28.247
6.6527,9.08,28.247
6.6528,9.08,28.247
6.6529,9.08,28.247
6.653,9.08,28.247
6.6531,9.08,28.247
6.6532,9.08,28.247
6.6533,9.08,28.247
6.6534,9.08,28.247
6.6535,9.08,28.247
6.6536,9.08,28.247
6.6537,9.08,28.247
6.6538,9.08,28.247
6.6539,9.08,28.247
6.654,9.08,28.247
6.6541,9.08,28.247
6.6542,9.08,28.247
6.6543,9.08,28.247
6.6544,9.08,28.247
6.6545,9.08,28.247
6.6546,9.08,28.247
6.6547,9.08,28.247
6.6548,9.08,28.247
6.6549,9.08,28.247
6.655,9.08,28.247
6.6551,9.08,28.247
6.6552,9.08,28.247
6.6553,9.08,28.247
6.6554,9.08,28.247
6.6555,9.08,28.247
6.6556,9.08,28.247
6.6557,9.08,28.247
6.6558,9.08,28.247
6.6559,9.08,28.247
6.656,9.08,28.247
6.6561,9.08,28.247
6.6562,9.08,28.247
6.6563,9.08,28.247
6.6564,9.08,28.247
6.6565,9.08,28.247
6.6566,9.08,28.247
6.6567,9.08,28.247
6.6568,9.08,28.247
6.6569,9.08,28.247
6.657,9.08,28.247
6.6571,9.08,28.247
6.6572,9.08,28.247
6.6573,9.08,28.247
6.6574,9.08,28.247
6.6575,9.08,28.247
6.6576,9.08,28.247
6.6577,9.08,28.247
6.6578,9.08,28.247
6.6579,9.08,28.247
6.658,9.08,28.247
6.6581,9.08,28.247
6.6582,9.08,28.247
6.6583,9.08,28.247
6.6584,9.08,28.247
6.6585,9.08,28.247
6.6586,9.08,28.247
6.6587,9.08,28.247
6.6588,9.08,28.247
6.6589,9.08,28.247
6.659,9.08,28.247
6.6591,9.08,28.247
6.6592,9.08,28.247
6.6593,9.08,28.247
6.6594,9.08,28.247
6.6595,9.08,28.247
6.6596,9.08,28.247
6.6597,9.08,28.247
6.6598,9.08,28.247
6.6599,9.08,28.247
6.66,9.08,28.247
6.6601,9.08,28.247
6.6602,9.08,28.247
6.6603,9.08,28.247
6.6604,9.08,28.247
6.6605,9.08,28.247
6.6606,9.08,28.247
6.6607,9.08,28.247
6.6608,9.08,28.247
6.6609,9.08,28.247
6.661,9.08,28.247
6.6611,9.08,28.247
6.6612,9.08,28.247
6.6613,9.08,28.247
6.6614,9.08,28.247
6.6615,9.08,28.247
6.6616,9.08,28.247
6.6617,9.08,28.247
6.6618,9.08,28.247
6.6619,9.08,28.247
6.662,9.08,28.247
6.6621,9.08,28.247
6.6622,9.08,28.247
6.6623,9.08,28.247
6.6624,9.08,28.247
6.6625,9.08,28.247
6.6626,9.08,28.247
6.6627,9.08,28.247
6.6628,9.08,28.247
6.6629,9.08,28.247
6.663,9.08,28.247
6.6631,9.08,28.247
6.6632,9.08,28.247
6.6633,9.08,28.247
6.6634,9.08,28.247
6.6635,9.08,28.247
6.6636,9.08,28.247
6.6637,9.08,28.247
6.6638,9.08,28.247
6.6639,9.08,28.247
6.664,9.08,28.247
6.6641,9.08,28.247
6.6642,9.08,28.247
6.6643,9.08,28.247
6.6644,9.08,28.247
6.6645,9.08,28.247
6.6646,9.08,28.247
6.6647,9.08,28.247
6.6648,9.08,28.247
6.6649,9.08,28.247
6.665,9.08,28.247
6.6651,9.08,28.247
6.6652,9.08,28.247
6.6653,9.08,28.247
6.6654,9.08,28.247
6.6655,9.08,28.247
6.6656,9.08,28.247
6.6657,9.08,28.247
6.6658,9.08,28.247
6.6659,9.08,28.247
6.666,9.08,28.247
6.6661,9.08,28.247
6.6662,9.08,28.247
6.6663,9.08,28.247
6.6664,9.08,28.247
6.6665,9.08,28.247
6.6666,9.08,28.247
6.6667,9.08,28.247
6.6668,9.08,28.247
6.6669,9.08,28.247
6.667,9.08,28.247
6.6671,9.08,28.247
6.6672,9.08,28.247
6.6673,9.08,28.247
6.6674,9.08,28.247
6.6675,9.08,28.247
6.6676,9.08,28.247
6.6677,9.08,28.247
6.6678,9.08,28.247
6.6679,9.08,28.247
6.668,9.08,28.247
6.6681,9.08,28.247
6.6682,9.08,28.247
6.6683,9.08,28.247
6.6684,9.08,28.247
6.6685,9.08,28.247
6.6686,9.08,28.247
6.6687,9.08,28.247
6.6688,9.08,28.247
6.6689,9.08,28.247
6.669,9.08,28.247
6.6691,9.08,28.247
6.6692,9.08,28.247
6.6693,9.08,28.247
6.6694,9.08,28.247
6.6695,9.08,28.247
6.6696,9.08,28.247
6.6697,9.08,28.247
6.6698,9.08,28.247
6.6699,9.08,28.247
6.67,9.08,28.247
6.6701,9.08,28.247
6.6702,9.08,28.247
6.6703,9.08,28.247
6.6704,9.08,28.247
6.6705,9.08,28.247
6.6706,9.08,28.247
6.6707,9.08,28.247
6.6708,9.08,28.247
6.6709,9.08,28.247
6.671,9.08,28.247
6.6711,9.08,28.247
6.6712,9.08,28.247
6.6713,9.08,28.247
6.6714,9.08,28.247
6.6715,9.08,28.247
6.6716,9.08,28.247
6.6717,9.08,28.247
6.6718,9.08,28.247
6.6719,9.08,28.247
6.672,9.08,28.247
6.6721,9.08,28.247
6.6722,9.08,28.247
6.6723,9.08,28.247
6.6724,9.08,28.247
6.6725,9.08,28.247
6.6726,9.08,28.247
6.6727,9.08,28.247
6.6728,9.08,28.247
6.6729,9.08,28.247
6.673,9.08,28.247
6.6731,9.08,28.247
6.6732,9.08,28.247
6.6733,9.08,28.247
6.6734,9.08,28.247
6.6735,9.08,28.247
6.6736,9.08,28.247
6.6737,9.08,28.247
6.6738,9.08,28.247
6.6739,9.08,28.247
6.674,9.08,28.247
6.6741,9.08,28.247
6.6742,9.08,28.247
6.6743,9.08,28.247
6.6744,9.08,28.247
6.6745,9.08,28.247
6.6746,9.08,28.247
6.6747,9.08,28.247
6.6748,9.08,28.247
6.6749,9.08,28.247
6.675,9.08,28.247
6.6751,9.08,28.247
6.6752,9.08,28.247
6.6753,9.08,28.247
6.6754,9.08,28.247
6.6755,9.08,28.247
6.6756,9.08,28.247
6.6757,9.08,28.247
6.6758,9.08,28.247
6.6759,9.08,28.247
6.676,9.08,28.247
6.6761,9.08,28.247
6.6762,9.08,28.247
6.6763,9.08,28.247
6.6764,9.08,28.247
6.6765,9.08,28.247
6.6766,9.08,28.247
6.6767,9.08,28.247
6.6768,9.08,28.247
6.6769,9.08,28.247
6.677,9.08,28.247
6.6771,9.08,28.247
6.6772,9.08,28.247
6.6773,9.08,28.247
6.6774,9.08,28.247
6.6775,9.08,28.247
6.6776,9.08,28.247
6.6777,9.08,28.247
6.6778,9.08,28.247
6.6779,9.08,28.247
6.678,9.08,28.247
6.6781,9.08,28.247
6.6782,9.08,28.247
6.6783,9.08,28.247
6.6784,9.08,28.247
6.6785,9.08,28.247
6.6786,9.08,28.247
6.6787,9.08,28.247
6.6788,9.08,28.247
6.6789,9.08,28.247
6.679,9.08,28.247
6.6791,9.08,28.247
6.6792,9.08,28.247
6.6793,9.08,28.247
6.6794,9.08,28.247
6.6795,9.08,28.247
6.6796,9.08,28.247
6.6797,9.08,28.247
6.6798,9.08,28.247
6.6799,9.08,28.247
6.68,9.08,28.247
6.6801,9.08,28.247
6.6802,9.08,28.247
6.6803,9.08,28.247
6.6804,9.08,28.247
6.6805,9.08,28.247
6.6806,9.08,28.247
6.6807,9.08,28.247
6.6808,9.08,28.247
6.6809,9.08,28.247
6.681,9.08,28.247
6.6811,9.08,28.247
6.6812,9.08,28.247
6.6813,9.08,28.247
6.6814,9.08,28.247
6.6815,9.08,28.247
6.6816,9.08,28.247
6.6817,9.08,28.247
6.6818,9.08,28.247
6.6819,9.08,28.247
6.682,9.08,28.247
6.6821,9.08,28.247
6.6822,9.08,28.247
6.6823,9.08,28.247
6.6824,9.08,28.247
6.6825,9.08,28.247
6.6826,9.08,28.247
6.6827,9.08,28.247
6.6828,9.08,28.247
6.6829,9.08,28.247
6.683,9.08,28.247
6.6831,9.08,28.247
6.6832,9.08,28.247
6.6833,9.08,28.247
6.6834,9.08,28.247
6.6835,9.08,28.247
6.6836,9.08,28.247
6.6837,9.08,28.247
6.6838,9.08,28.247
6.6839,9.08,28.247
6.684,9.08,28.247
6.6841,9.08,28.247
6.6842,9.08,28.247
6.6843,9.08,28.247
6.6844,9.08,28.247
6.6845,9.08,28.247
6.6846,9.08,28.247
6.6847,9.08,28.247
6.6848,9.08,28.247
6.6849,9.08,28.247
6.685,9.08,28.247
6.6851,9.08,28.247
6.6852,9.08,28.247
6.6853,9.08,28.247
6.6854,9.08,28.247
6.6855,9.08,28.247
6.6856,9.08,28.247
6.6857,9.08,28.247
6.6858,9.08,28.247
6.6859,9.08,28.247
6.686,9.08,28.247
6.6861,9.08,28.247
6.6862,9.08,28.247
6.6863,9.08,28.247
6.6864,9.08,28.247
6.6865,9.08,28.247
6.6866,9.08,28.247
6.6867,9.08,28.247
6.6868,9.08,28.247
6.6869,9.08,28.247
6.687,9.08,28.247
6.6871,9.08,28.247
6.6872,9.08,28.247
6.6873,9.08,28.247
6.6874,9.08,28.247
6.6875,9.08,28.247
6.6876,9.08,28.247
6.6877,9.08,28.247
6.6878,9.08,28.247
6.6879,9.08,28.247
6.688,9.08,28.247
6.6881,9.08,28.247
6.6882,9.08,28.247
6.6883,9.08,28.247
6.6884,9.08,28.247
6.6885,9.08,28.247
6.6886,9.08,28.247
6.6887,9.08,28.247
6.6888,9.08,28.247
6.6889,9.08,28.247
6.689,9.08,28.247
6.6891,9.08,28.247
6.6892,9.08,28.247
6.6893,9.08,28.247
6.6894,9.08,28.247
6.6895,9.08,28.247
6.6896,9.08,28.247
6.6897,9.08,28.247
6.6898,9.08,28.247
6.6899,9.08,28.247
6.69,9.08,28.247
6.6901,9.08,28.247
6.6902,9.08,28.247
6.6903,9.08,28.247
6.6904,9.08,28.247
6.6905,9.08,28.247
6.6906,9.08,28.247
6.6907,9.08,28.247
6.6908,9.08,28.247
6.6909,9.08,28.247
6.691,9.08,28.247
6.6911,9.08,28.247
6.6912,9.08,28.247
6.6913,9.08,28.247
6.6914,9.08,28.247
6.6915,9.08,28.247
6.6916,9.08,28.247
6.6917,9.08,28.247
6.6918,9.08,28.247
6.6919,9.08,28.247
6.692,9.08,28.247
6.6921,9.08,28.247
6.6922,9.08,28.247
6.6923,9.08,28.247
6.6924,9.08,28.247
6.6925,9.08,28.247
6.6926,9.08,28.247
6.6927,9.08,28.247
6.6928,9.08,28.247
6.6929,9.08,28.247
6.693,9.08,28.247
6.6931,9.08,28.247
6.6932,9.08,28.247
6.6933,9.08,28.247
6.6934,9.08,28.247
6.6935,9.08,28.247
6.6936,9.08,28.247
6.6937,9.08,28.247
6.6938,9.08,28.247
6.6939,9.08,28.247
6.694,9.08,28.247
6.6941,9.08,28.247
6.6942,9.08,28.247
6.6943,9.08,28.247
6.6944,9.08,28.247
6.6945,9.08,28.247
6.6946,9.08,28.247
6.6947,9.08,28.247
6.6948,9.08,28.247
6.6949,9.08,28.247
6.695,9.08,28.247
6.6951,9.08,28.247
6.6952,9.08,28.247
6.6953,9.08,28.247
6.6954,9.08,28.247
6.6955,9.08,28.247
6.6956,9.08,28.247
6.6957,9.08,28.247
6.6958,9.08,28.247
6.6959,9.08,28.247
6.696,9.08,28.247
6.6961,9.08,28.247
6.6962,9.08,28.247
6.6963,9.08,28.247
6.6964,9.08,28.247
6.6965,9.08,28.247
6.6966,9.08,28.247
6.6967,9.08,28.247
6.6968,9.08,28.247
6.6969,9.08,28.247
6.697,9.08,28.247
6.6971,9.08,28.247
6.6972,9.08,28.247
6.6973,9.08,28.247
6.6974,9.08,28.247
6.6975,9.08,28.247
6.6976,9.08,28.247
6.6977,9.08,28.247
6.6978,9.08,28.247
6.6979,9.08,28.247
6.698,9.08,28.247
6.6981,9.08,28.247
6.6982,9.08,28.247
6.6983,9.08,28.247
6.6984,9.08,28.247
6.6985,9.08,28.247
6.6986,9.08,28.247
6.6987,9.08,28.247
6.6988,9.08,28.247
6.6989,9.08,28.247
6.699,9.08,28.247
6.6991,9.08,28.247
6.6992,9.08,28.247
6.6993,9.08,28.247
6.6994,9.08,28.247
6.6995,9.08,28.247
6.6996,9.08,28.247
6.6997,9.08,28.247
6.6998,9.08,28.247
6.6999,9.08,28.247
6.7,9.08,28.247
6.7001,9.08,28.247
6.7002,9.08,28.247
6.7003,9.08,28.247
6.7004,9.08,28.247
6.7005,9.08,28.247
6.7006,9.08,28.247
6.7007,9.08,28.247
6.7008,9.08,28.247
6.7009,9.08,28.247
6.701,9.08,28.247
6.7011,9.08,28.247
6.7012,9.08,28.247
6.7013,9.08,28.247
6.7014,9.08,28.247
6.7015,9.08,28.247
6.7016,9.08,28.247
6.7017,9.08,28.247
6.7018,9.08,28.247
6.7019,9.08,28.247
6.702,9.08,28.247
6.7021,9.08,28.247
6.7022,9.08,28.247
6.7023,9.08,28.247
6.7024,9.08,28.247
6.7025,9.08,28.247
6.7026,9.08,28.247
6.7027,9.08,28.247
6.7028,9.08,28.247
6.7029,9.08,28.247
6.703,9.08,28.247
6.7031,9.08,28.247
6.7032,9.08,28.247
6.7033,9.08,28.247
6.7034,9.08,28.247
6.7035,9.08,28.247
6.7036,9.08,28.247
6.7037,9.08,28.247
6.7038,9.08,28.247
6.7039,9.08,28.247
6.704,9.08,28.247
6.7041,9.08,28.247
6.7042,9.08,28.247
6.7043,9.08,28.247
6.7044,9.08,28.247
6.7045,9.08,28.247
6.7046,9.08,28.247
6.7047,9.08,28.247
6.7048,9.08,28.247
6.7049,9.08,28.247
6.705,9.08,28.247
6.7051,9.08,28.247
6.7052,9.08,28.247
