time,state2Mean,state2lower,state2upper
2.67,15.51,8.09583,22.9242
2.675,15.42,8.05905,22.781
2.68,15.34,8.0144,22.6656
2.685,15.28,7.94913,22.6109
2.69,15.22,7.90484,22.5352
2.695,15.14,7.89843,22.3816
2.7,15.11,7.91292,22.3071
2.705,15.06,7.89366,22.2263
2.71,15.01,7.91846,22.1015
2.715,15,7.8993,22.1007
2.72,14.96,7.88622,22.0338
2.725,14.91,7.85295,21.967
2.73,14.84,7.82185,21.8581
2.735,14.7,7.7581,21.6419
2.74,14.67,7.70286,21.6371
2.745,14.59,7.65877,21.5212
2.75,14.49,7.59291,21.3871
2.755,14.42,7.52626,21.3137
2.76,14.35,7.45743,21.2426
2.765,14.26,7.40052,21.1195
2.77,14.19,7.37576,21.0042
2.775,14.11,7.3352,20.8848
2.78,14.07,7.29467,20.8453
2.785,13.99,7.23945,20.7405
2.79,13.88,7.17734,20.5827
2.795,13.76,7.09649,20.4235
2.8,13.67,7.09116,20.2488
2.805,13.61,7.04358,20.1764
2.81,13.57,7.03662,20.1034
2.815,13.51,6.99004,20.03
2.82,13.39,6.89709,19.8829
2.825,13.36,6.87691,19.8431
2.83,13.32,6.86263,19.7774
2.835,13.23,6.80216,19.6578
2.84,13.17,6.80752,19.5325
2.845,13.09,6.77954,19.4005
2.85,12.97,6.74673,19.1933
2.855,12.9,6.72667,19.0733
2.86,12.78,6.68807,18.8719
2.865,12.7,6.61477,18.7852
2.87,12.69,6.61761,18.7624
2.875,12.62,6.57057,18.6694
2.88,12.58,6.53487,18.6251
2.885,12.53,6.47945,18.5805
2.89,12.45,6.43772,18.4623
2.895,12.41,6.41484,18.4052
2.9,12.29,6.31958,18.2604
2.905,12.25,6.30967,18.1903
2.91,12.19,6.27613,18.1039
2.915,12.17,6.27245,18.0676
2.92,12.08,6.25131,17.9087
2.925,12.05,6.20984,17.8902
2.93,11.98,6.14051,17.8195
2.935,11.92,6.11022,17.7298
2.94,11.86,6.0755,17.6445
2.945,11.81,6.04511,17.5749
2.95,11.78,6.03965,17.5203
2.955,11.74,6.02577,17.4542
2.96,11.7,5.98073,17.4193
2.965,11.67,5.98659,17.3534
2.97,11.57,5.94105,17.199
2.975,11.5,5.89911,17.1009
2.98,11.43,5.84206,17.0179
2.985,11.37,5.80465,16.9353
2.99,11.33,5.77112,16.8889
2.995,11.3,5.73673,16.8633
3,11.25,5.72121,16.7788
3.005,11.23,5.73117,16.7288
3.01,11.18,5.71487,16.6451
3.015,11.12,5.6514,16.5886
3.02,11.06,5.60139,16.5186
3.025,11.02,5.56843,16.4716
3.03,10.9,5.51576,16.2842
3.035,10.87,5.48362,16.2564
3.04,10.84,5.48702,16.193
3.045,10.76,5.46638,16.0536
3.05,10.7,5.4531,15.9469
3.055,10.59,5.41488,15.7651
3.06,10.56,5.40768,15.7123
3.065,10.55,5.39951,15.7005
3.07,10.5,5.38629,15.6137
3.075,10.42,5.32455,15.5154
3.08,10.35,5.23654,15.4635
3.085,10.31,5.24108,15.3789
3.09,10.31,5.24108,15.3789
3.095,10.27,5.22053,15.3195
3.1,10.21,5.21541,15.2046
3.105,10.19,5.19661,15.1834
3.11,10.16,5.17859,15.1414
3.115,10.12,5.1435,15.0965
3.12,10.08,5.10872,15.0513
3.125,10.05,5.07934,15.0207
3.13,9.94,4.99466,14.8853
3.135,9.92,4.9709,14.8691
3.14,9.89,4.93441,14.8456
3.145,9.84,4.90498,14.775
3.15,9.77,4.9082,14.6318
3.155,9.74,4.87868,14.6013
3.16,9.66,4.84498,14.475
3.165,9.61,4.82482,14.3952
3.17,9.57,4.79453,14.3455
3.175,9.52,4.78401,14.256
3.18,9.48,4.7843,14.1757
3.185,9.41,4.74289,14.0771
3.19,9.35,4.71023,13.9898
3.195,9.32,4.72026,13.9197
3.2,9.27,4.70742,13.8326
3.205,9.22,4.6668,13.7732
3.21,9.14,4.63884,13.6412
3.215,9.07,4.60625,13.5338
3.22,9.02,4.57033,13.4697
3.225,8.97,4.53727,13.4027
3.23,8.94,4.52226,13.3577
3.235,8.88,4.47482,13.2852
3.24,8.83,4.43442,13.2256
3.245,8.78,4.41977,13.1402
3.25,8.75,4.39483,13.1052
3.255,8.71,4.38266,13.0373
3.26,8.65,4.30863,12.9914
3.265,8.62,4.30774,12.9323
3.27,8.58,4.29239,12.8676
3.275,8.56,4.28842,12.8316
3.28,8.49,4.22738,12.7526
3.285,8.48,4.21507,12.7449
3.29,8.44,4.16374,12.7163
3.295,8.4,4.14089,12.6591
3.3,8.37,4.15418,12.5858
3.305,8.31,4.12265,12.4973
3.31,8.26,4.11122,12.4088
3.315,8.19,4.10174,12.2783
3.32,8.15,4.04056,12.2594
3.325,8.11,4.04086,12.1791
3.33,8.05,4.00927,12.0907
3.335,8.03,3.97425,12.0857
3.34,7.98,3.95016,12.0098
3.345,7.93,3.91688,11.9431
3.35,7.91,3.88484,11.9352
