time,infectious STD
1.31,2.331072714438568
1.315,2.299108522884468
1.32,2.313006701244076
1.325,2.3651427018258318
1.33,2.3216373532487804
1.335,2.365924766344019
1.34,2.4063249988312054
1.345,2.41047713119208
1.35,2.4485914318236115
1.355,2.436308683233716
