time,susceptible upper
2.945,82.75353694585161
2.95,82.71906913453275
2.955,82.68479059472797
2.96,82.61665324063557
2.965,82.58460460822451
2.97,82.53591391590622
2.975,82.42949686154489
2.98,82.34082344074349
2.985,82.25277728493067
2.99,82.21611415023293
2.995,82.16092043314929
3.0,82.09811673972
3.005,81.98817355864969
3.01,81.92649145714961
3.015,81.80760952692472
3.02,81.69133123534486
3.025,81.62571095602124
3.03,81.54905902013303
3.035,81.48519694929392
3.04,81.46298585289291
3.045,81.356977049866
3.05,81.28859254830914
3.055,81.20495894973686
3.06,81.10340676183783
3.065,81.04304586394544
3.07,80.98560545331972
3.075,80.8888329336024
3.08,80.82878917772243
3.085,80.7228556283541
3.09,80.6098304806468
3.095,80.5217430110057
3.1,80.44788081841622
3.105,80.36956612599602
3.11,80.29869282503692
3.115,80.19790600860726
3.12,80.14193314487719
3.125,80.08932531321793
3.13,79.97189213723314
3.135,79.8719094975043
3.14,79.78821434870102
3.145,79.67441211040259
3.15,79.60405310629494
3.155,79.47282913354496
3.16,79.42085604418497
3.165,79.35549049500261
3.17,79.29565531001057
3.175,79.17147519444308
3.18,79.08487190577948
3.185,78.98302193797936
3.19,78.93356470215656
3.195,78.80961465636223
3.2,78.75409121757212
3.205,78.65610720776262
3.21,78.64852947014347
3.215,78.53216831762933
3.22,78.42757428931925
3.225,78.33640380030249
3.23,78.29049172273194
3.235,78.17779642859352
3.24,78.11255604283599
3.245,78.07247809749273
3.25,77.95276467845099
3.255,77.8478944221373
3.26,77.76615995729506
3.265,77.64901645482658
3.27,77.59945735977584
3.275,77.46032537796914
3.28,77.32487412833704
3.285,77.22377067773976
3.29,77.14834307063907
3.295,77.05129929580502
3.3,77.00056684656016
3.305,76.90376017648711
3.31,76.84934614726888
3.315,76.74641277877988
3.32,76.68538511521558
3.325,76.50876804802053
3.33,76.45195846642719
3.335,76.4054677633338
3.34,76.33252061439863
3.345,76.2587044153363
3.35,76.21193843700217
3.355,76.18418755681199
3.36,76.1121798846334
3.365,75.96635802951297
3.37,75.87030935544497
3.375,75.7971496936016
3.38,75.62301418644742
3.385,75.58722295021295
3.39,75.42101641763384
3.395,75.35506045621818
3.4,75.1860554371832
3.405,75.16307584406054
3.41,75.10874769932823
3.415,75.0385792043312
3.42,74.95983328239171
3.425,74.88161364511276
3.43,74.7630264957676
3.435,74.67925444376918
3.44,74.56169077809888
3.445,74.52379725106817
3.45,74.46065341121731
3.455,74.4197259850183
3.46,74.3232489386943
3.465,74.27618925531166
3.47,74.1938178259279
3.475,74.1388281043669
3.48,74.05088216443923
3.485,74.00306868925679
3.49,73.90711549068477
3.495,73.84479581834721
3.5,73.73409420146197
3.505,73.6118220857829
3.51,73.54386668238561
3.515,73.51379583096238
3.52,73.41229645012443
3.525,73.26899848797865
3.53,73.2209847205975
3.535,73.11427966593502
3.54,72.93682633994429
3.545,72.86444714320032
3.55,72.73826941624372
3.555,72.64921406260932
3.56,72.53695560304496
3.565,72.46481712739802
3.57,72.38569118031769
3.575,72.28850549069037
3.58,72.25928954470527
3.585,72.13590070399422
3.59,72.05070789119061
3.595,72.0023808680278
3.6,71.93424697951747
3.605,71.81455177501999
3.61,71.74388024001988
3.615,71.71544344371912
3.62,71.65075288733533
3.625,71.59503970607724
3.63,71.54095547606923
3.635,71.49129780948815
3.64,71.39715671384116
3.645,71.34087998852772
3.65,71.29291222266744
3.655,71.15332576878717
3.66,71.06315167308313
3.665,70.97123555006534
3.67,70.86373794472408
3.675,70.7959423429331
3.68,70.74201769125624
3.685,70.66785770861307
3.69,70.6134519231849
3.695,70.59180107500191
3.7,70.55601866729164
3.705,70.50562527090213
3.71,70.34787983925818
3.715,70.25187770948757
3.72,70.15533694044
3.725,70.07737853968734
3.73,70.01852349735206
3.735,69.92906294677745
3.74,69.82095502626984
3.745,69.70931657161854
3.75,69.57391479968163
3.755,69.52808195651248
3.76,69.46711356739874
3.765,69.42450351905926
3.77,69.27472344532859
3.775,69.1101455451164
3.78,68.96955120362833
3.785,68.89737853968734
3.79,68.81008083470702
3.795,68.73619614242602
3.8,68.63113901679367
3.805,68.55071553758458
3.81,68.40849349985974
3.815,68.36016740046955
3.82,68.28138910529202
3.825,68.19654901748487
3.83,68.12869454178824
3.835,68.03674485023501
3.84,67.91642964257997
3.845,67.83430830062457
3.85,67.76515219270702
3.855,67.71363363818051
3.86,67.58380623918686
3.865,67.52072998339378
3.87,67.39922625148466
3.875,67.28615419293536
3.88,67.23664696302964
3.885,67.13579522882947
3.89,67.10300133224018
3.895,67.03654943069319
3.9,66.9632064031448
3.905,66.86299167227601
3.91,66.80587548228587
3.915,66.78260071940763
3.92,66.7104371317093
3.925,66.63592200189902
3.93,66.55712645049275
3.935,66.49291398639619
3.94,66.43474565662399
3.945,66.28936732319872
3.95,66.23098012035297
3.955,66.11096315510571
3.96,66.04609416634224
3.965,66.03124924663037
3.97,65.93230120842254
3.975,65.8483381648393
3.98,65.81023238740129
3.985,65.72271547246724
3.99,65.69124961178706
3.995,65.62180696980789
4.0,65.52533740146455
4.005,65.45374796655084
4.01,65.41796955707423
4.015,65.32692417503361
4.02,65.23214863253547
4.025,65.1209494463709
4.03,65.05478767658118
4.035,65.00906312660433
4.04,64.9030565554861
4.045,64.82867764832534
4.05,64.76268039777064
4.055,64.73323625842535
4.06,64.69848375257075
4.065,64.6498641539811
4.07,64.58539273484962
4.075,64.48920905518136
4.08,64.43157114193968
4.085,64.39852714539302
4.09,64.34188536166927
4.095,64.24173095034811
4.1,64.14813353575433
4.105,64.08046755963454
4.11,64.02540442549233
4.115,63.94369939091915
4.12,63.89215905603616
4.125,63.84577884712385
4.13,63.73827783178834
4.135,63.6628078242283
4.14,63.557246604654225
4.145,63.466921029488184
4.15,63.33013880743326
4.155,63.19563056232497
4.16,63.055619602516344
4.165,63.03592438488697
4.17,63.003866604108836
4.175,62.899515183483544
4.18,62.838774058626214
4.185,62.788562433353796
4.19,62.71776051072536
4.195,62.70173375648115
4.2,62.6321234017975
4.205,62.566316896656204
4.21,62.47830702180129
4.215,62.36735670679429
4.22,62.32312467460404
4.225,62.25780822904939
4.23,62.19336094596552
4.235,62.09926899803562
4.24,62.04404828429398
4.245,61.93433286379485
4.25,61.88318499350419
4.255,61.83605825237757
4.26,61.713247796425904
4.265,61.665282003225656
4.27,61.59167833162428
4.275,61.554570830028005
4.28,61.5373375206437
4.285,61.42482704358763
4.29,61.40759424118638
4.295,61.37543244352963
4.3,61.35800344948533
4.305,61.33528313487996
4.31,61.24346170050585
4.315,61.22214007912499
4.32,61.158867465227154
4.325,61.10999854057208
4.33,61.024589713080445
4.335,60.9629324686406
4.34,60.93154997955036
4.345,60.87640797518014
4.35,60.82677973221393
4.355,60.818160836745534
4.36,60.77852312582061
4.365,60.71326274197777
4.37,60.659155001252586
4.375,60.56372722929182
4.38,60.51299200710386
4.385,60.431098643669706
4.39,60.36243659480357
4.395,60.318699422585084
4.4,60.223065365408075
4.405,60.0741287933741
4.41,60.02152924062662
4.415,59.96244746517941
4.42,59.8690539228125
4.425,59.798043105432555
4.43,59.76532183840823
4.435,59.65079783202253
4.44,59.5950433736422
4.445,59.564699386527195
4.45,59.488359062242175
4.455,59.452956406937844
4.46,59.421006109474234
4.465,59.36526352136692
4.47,59.33231916357843
4.475,59.301075471340155
4.48,59.209846893796424
4.485,59.13915401523205
4.49,59.084669851028764
4.495,59.06544164558642
4.5,59.016713210697844
4.505,59.009414764411844
4.51,58.98399859911274
4.515,58.975209700306706
4.52,58.888872172862634
4.525,58.88415790358678
4.53,58.8552824744162
4.535,58.7544887569498
4.54,58.72847530894831
4.545,58.68275740292863
4.55,58.636209303043714
4.555,58.5738862360941
4.56,58.55304480200147
4.565,58.512733924258654
4.57,58.464801297367885
4.575,58.42943827961001
4.58,58.36587223463019
4.585,58.31241456331899
4.59,58.27319372886438
4.595,58.139174676565204
4.6,58.11266471556725
4.605,58.078568065756265
4.61,58.033893365039475
4.615,58.011368378425246
4.62,57.955857100966355
4.625,57.89270586140196
4.63,57.836031794080654
4.635,57.78656314684193
4.64,57.73876853687769
4.645,57.7160783787611
4.65,57.69701383997159
4.655,57.62241692135252
4.66,57.586213765129926
4.665,57.510750283174175
4.67,57.48774970778014
4.675,57.43205499238286
4.68,57.41589375566041
4.685,57.37473597859129
4.69,57.33267404327444
4.695,57.28597032587767
4.7,57.18446555835944
4.705,57.13419437419353
4.71,57.11791478057539
4.715,57.07009180984511
4.72,57.03095451892879
4.725,57.009002025117226
4.73,56.94689324713204
4.735,56.89025487816832
4.74,56.87048776590106
4.745,56.79271988056891
4.75,56.71242781977412
4.755,56.61486558330077
4.76,56.559874671878354
4.765,56.520839150580215
4.77,56.47492969539644
4.775,56.447912840719
4.78,56.31728639808169
4.785,56.309182444354455
4.79,56.29446794926325
4.795,56.277066580178385
4.8,56.24281083744819
4.805,56.22248317079858
4.81,56.22248317079858
4.815,56.199778811860824
4.82,56.16359492548736
4.825,56.109312093176044
4.83,56.065483996592704
4.835,56.016080661023885
4.84,55.98277426933667
4.845,55.95396222789216
4.85,55.927104681472066
4.855,55.89261194961757
4.86,55.86484399964601
4.865,55.81566581173374
4.87,55.7695969126531
4.875,55.727577744147155
4.88,55.718408458932174
4.885,55.70690850222056
4.89,55.6956965592144
4.895,55.66914920413243
4.9,55.66914920413243
4.905,55.64843946429215
4.91,55.62287946056874
4.915,55.62287946056874
4.92,55.58653123862266
4.925,55.54171707001847
4.93,55.46101920444413
4.935,55.46101920444413
4.94,55.40298385875671
4.945,55.34676112823449
4.95,55.304663242851255
4.955,55.255057851792365
4.96,55.238486579009844
4.965,55.15172926878831
4.97,55.09456567367643
4.975,55.0451146119468
4.98,55.01753555319321
4.985,55.006635961071
4.99,54.988951714177055
4.995,54.92926533983524
5.0,54.876507389430614
5.005,54.82184274533174
5.01,54.77200256320624
5.015,54.73640237484844
5.02,54.71126272073313
5.025,54.676483944616294
5.03,54.638033733378904
5.035,54.57415330346839
5.04,54.55324336557792
5.045,54.51318511294866
5.05,54.46501274209753
5.055,54.40241612011606
5.06,54.381879866891595
5.065,54.345078341260184
5.07,54.345078341260184
5.075,54.34077236087815
5.08,54.32025640929858
5.085,54.286018125650884
5.09,54.2115966382436
5.095,54.159256334893
5.1,54.138299753706086
5.105,54.12024788478496
5.11,54.102475851125135
5.115,54.07039504145689
5.12,54.00850536258471
5.125,53.976028924643735
5.13,53.91191741504112
5.135,53.87656159932111
5.14,53.862418329715645
5.145,53.79116470325752
5.15,53.73557405846999
5.155,53.67623083129182
5.16,53.659375723603844
5.165,53.659375723603844
5.17,53.615711517049505
5.175,53.591544147209234
5.18,53.582501366518436
5.185,53.53185271964182
5.19,53.483642267918995
5.195,53.46374724348448
5.2,53.432758057075866
5.205,53.38795063885821
5.21,53.352052754394514
5.215,53.352052754394514
5.22,53.33851221975655
5.225,53.31978127664275
5.23,53.303583948021526
5.235,53.268476198279785
5.24,53.26240586485585
5.245,53.24267414477907
5.25,53.20113442276296
5.255,53.16418877558574
5.26,53.10187038957751
5.265,53.06369291660395
5.27,53.039174676565196
5.275,53.00262380635044
5.28,53.00262380635044
5.285,52.993846723071755
5.29,52.94821423922825
5.295,52.91983960300776
5.3,52.891742954523174
5.305,52.860659270206575
5.31,52.83006270043844
5.315,52.81416276861121
5.32,52.77775145733531
5.325,52.7433545616528
5.33,52.722930758393936
5.335,52.69985422709548
5.34,52.68053919716215
5.345,52.5865667962228
5.35,52.581181771278324
5.355,52.55143458759425
5.36,52.5314516762859
5.365,52.49860224753847
5.37,52.46530469868863
5.375,52.44058376618824
5.38,52.40018680626245
5.385,52.35769986441006
5.39,52.31320913166191
5.395,52.29009775299744
5.4,52.27856473074682
5.405,52.25505798682185
5.41,52.2097592638174
5.415,52.20338763530676
5.42,52.18366958188695
5.425,52.1662548975832
5.43,52.119381918629394
5.435,52.059606067184376
5.44,52.0461885278979
5.445,52.027512311225635
5.45,51.98488432326111
5.455,51.95098538728483
5.46,51.92350449355321
5.465,51.91589172440982
5.47,51.88605555551049
5.475,51.88605555551049
5.48,51.88605555551049
5.485,51.87314675960725
5.49,51.834814097376764
5.495,51.80522906543224
5.5,51.80522906543224
5.505,51.79817645638061
5.51,51.743676315950594
5.515,51.72315959650306
5.52,51.69908132176755
5.525,51.67177197629646
5.53,51.60065885162393
5.535,51.594449197725325
5.54,51.57271664645332
5.545,51.53128221506337
5.55,51.47239141174707
5.555,51.45531346094359
5.56,51.4369069251376
5.565,51.42295794855673
5.57,51.39619375201403
5.575,51.39619375201403
5.58,51.34083820775802
5.585,51.31715111201402
5.59,51.31715111201402
5.595,51.28921892423684
5.6,51.277811239515486
5.605,51.25832938465773
5.61,51.24573222657648
5.615,51.21567801524242
5.62,51.18898445147513
5.625,51.12659173825493
5.63,51.11421990900568
5.635,51.09274835014031
5.64,51.076731007236674
5.645,51.0712650014625
5.65,51.0526025399822
5.655,51.031295076602774
5.66,50.99717124410416
5.665,50.96126832635567
5.67,50.933075316242366
5.675,50.913954862915475
5.68,50.908748509885164
5.685,50.87697169644041
5.69,50.85538114240251
5.695,50.840472553224146
5.7,50.83465920592603
5.705,50.83465920592603
5.71,50.81421899325059
5.715,50.81421899325059
5.72,50.799592013993944
5.725,50.77095537257503
5.73,50.74754467231237
5.735,50.703303804476896
5.74,50.682773095034406
5.745,50.682773095034406
5.75,50.624403007253484
5.755,50.562166940669925
5.76,50.52602299593411
5.765,50.52602299593411
5.77,50.50514666929111
5.775,50.4995560100393
